StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,317.09677889999875,None,author,82,28,silent,red,315.09613979999995,None,None,315.09613979999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,319.6160146999973,None,treatment,62,29,silent,red,317.6025262999974,None,None,317.6025262999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,322.1351219999997,None,drove,85,30,silent,red,320.1223121999974,None,None,320.1223121999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,324.63762399999905,None,science,81,31,silent,red,322.6373019999992,None,None,322.6373019999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,327.13985390000016,None,plane,26,32,silent,yellow,325.14086269999825,None,None,325.14086269999825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,329.64264600000024,None,exchange,48,33,silent,blue,327.6427812000002,None,None,327.6427812000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,332.16179029999694,None,rural,28,34,silent,yellow,330.1469589999979,None,None,330.1469589999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,334.6809936999998,None,revolution,14,35,silent,yellow,332.6675819999982,None,None,332.6675819999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,337.20035449999705,None,salary,13,36,silent,yellow,335.19131259999995,None,None,335.19131259999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,339.7023386000001,None,group,59,37,silent,yellow,337.70065780000004,None,None,337.70065780000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,342.20517180000024,None,nature,61,38,silent,red,340.20313089999763,None,None,340.20313089999763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
