StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,33.69939670001622,None,a,6.956263100029901,33.69939670001622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
,,,,,,,,,,,,,,SilentTest,40.70595080003841,None,space,459.50134369998705,40.70595080003841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
0,0,0,0,,,,,,,,,,,,,,,,,,40.70595080003841,None,40.70595080003841,None,40.70595080003841,None,40.70595080003841,None,502.7493046000018,None,place,27,1,silent,yellow,500.73693650000496,None,None,500.73693650000496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,505.26830140000675,None,course,66,2,silent,red,503.25712990004104,None,None,503.25712990004104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,507.77080970001407,None,edition,44,3,silent,blue,505.7715812000097,None,None,505.7715812000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,510.2902418000158,None,sunset,78,4,silent,red,508.2798997000209,None,None,508.2798997000209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,512.7928006000002,None,foundation,68,5,silent,red,510.7914621999953,None,None,510.7914621999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,515.2952974000364,None,group,19,6,silent,yellow,513.2940002999967,None,None,513.2940002999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,517.8141330000362,None,country,21,7,silent,yellow,515.802259100019,None,None,515.802259100019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,520.3336724000401,None,review,86,8,silent,red,518.3262625000207,None,None,518.3262625000207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 silent,001,2022_Aug_30_1056,ProdSingRedoBetween,2021.2.3,59.99862002821635,
