StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.960711199999423,None,b,4.457120400000349,19.960711199999423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
,,,,,,,,,,,,,,AloudTest,24.468753999999535,None,space,410.22902729999987,24.468753999999535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
0,0,0,0,,,,,,,,,,,,,,,,,,24.468753999999535,None,24.468753999999535,None,24.468753999999535,None,24.468753999999535,None,437.2324429999999,None,pancakes,27,1,aloud,yellow,435.2352028999994,None,None,435.2352028999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,439.7517023999999,None,population,77,2,aloud,red,437.7375925999995,None,None,437.7375925999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,442.2541347999995,None,nation,76,3,aloud,red,440.2520700999994,None,None,440.2520700999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,444.7733698000002,None,guest,29,4,aloud,blue,442.759822,None,None,442.759822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,447.29235379999955,None,direction,17,5,aloud,yellow,445.27976579999995,None,None,445.27976579999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,449.7949758999994,None,minute,57,6,aloud,blue,447.7943669999995,None,None,447.7943669999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,452.29717619999974,None,murder,32,7,aloud,blue,450.2958486999996,None,None,450.2958486999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,454.79991319999954,None,gesture,11,8,aloud,yellow,452.7979981999997,None,None,452.7979981999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 Aloud,001,2022_Dec_01_1123,ProdSingRedoBetween,2021.2.3,59.90861539801789,
