StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,1328.846099,None,,,,,,,,,,,,,,,,,cover,106,157,aloud,new,null,1326.633948,None,1326.633948,None,1,1.302844,1326.633948,None,1.302844,1327.962956,None,1328.473738,None,1328.473738,None,n,0.3511403,1328.473738,None,0.3511403,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,1332.311026,None,,,,,,,,,,,,,,,,,recall,21,158,aloud,old,yellow,1329.360766,None,1329.360766,None,3,2.2002254,1329.360766,None,2.2002254,1331.577895,None,1332.077574,None,1332.077574,None,f,0.2114629,1332.077574,None,0.2114629,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,1335.933925,None,,,,,,,,,,,,,,,,,block,83,159,aloud,old,red,1332.820562,None,1332.820562,None,3,2.3162864,1332.820562,None,2.3162864,1335.164808,None,1335.668569,None,1335.668569,None,f,0.2363452,1335.668569,None,0.2363452,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,1339.604711,None,,,,,,,,,,,,,,,,,property,55,160,aloud,old,blue,1336.453347,None,1336.453347,None,3,2.2596024,1336.453347,None,2.2596024,1338.736246,None,1339.251488,None,1339.251488,None,f,0.3334133,1339.251488,None,0.3334133,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,1343.422718,None,,,,,,,,,,,,,,,,,review,96,161,aloud,new,null,1340.127897,None,1340.127897,None,6,2.4891276,1340.127897,None,2.4891276,1342.648739,None,1343.161787,None,1343.161787,None,f,0.2391391,1343.161787,None,0.2391391,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,1350.163771,None,,,,,,,,,,,,,,,,,member,79,162,aloud,old,red,1343.924405,None,1343.924405,None,3,5.5005395,1343.924405,None,5.5005395,1349.447323,None,1349.962227,None,1349.962227,None,f,0.1748584,1349.962227,None,0.1748584,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,1352.983468,None,,,,,,,,,,,,,,,,,employment,52,163,aloud,old,blue,1350.674409,None,1350.674409,None,6,1.5267392,1350.674409,None,1.5267392,1352.237724,None,1352.753005,None,1352.753005,None,r,0.208198,1352.753005,None,0.208198,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,1355.383914,None,,,,,,,,,,,,,,,,,commercial,37,164,aloud,old,blue,1353.503552,None,1353.503552,None,6,1.1533321,1353.503552,None,1.1533321,1354.68399,None,1355.184147,None,1355.184147,None,r,0.1848544,1355.184147,None,0.1848544,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,1357.786226,None,,,,,,,,,,,,,,,,,crowd,39,165,aloud,old,blue,1355.887257,None,1355.887257,None,1,1.2417358,1355.887257,None,1.2417358,1357.159304,None,1357.669803,None,1357.669803,None,n,0.0910557,1357.669803,None,0.0910557,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,1360.277672,None,,,,,,,,,,,,,,,,,waste,36,166,aloud,old,blue,1358.296941,None,1358.296941,None,1,1.1600941,1358.296941,None,1.1600941,1359.489354,None,1359.996534,None,1359.996534,None,n,0.2526951,1359.996534,None,0.2526951,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,1362.724779,None,,,,,,,,,,,,,,,,,front,174,167,aloud,new,null,1360.790966,None,1360.790966,None,1,1.1941246,1360.790966,None,1.1941246,1362.017112,None,1362.525349,None,1362.525349,None,n,0.1716489,1362.525349,None,0.1716489,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,1365.61538,None,,,,,,,,,,,,,,,,,account,34,168,aloud,old,blue,1363.240692,None,1363.240692,None,1,1.632237,1363.240692,None,1.632237,1364.89543,None,1365.413209,None,1365.413209,None,n,0.1797949,1365.413209,None,0.1797949,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,1368.38048,None,,,,,,,,,,,,,,,,,pancakes,129,169,aloud,new,null,1366.13198,None,1366.13198,None,1,1.4688793,1366.13198,None,1.4688793,1367.629638,None,1368.137854,None,1368.137854,None,n,0.2150443,1368.137854,None,0.2150443,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,1371.386342,None,,,,,,,,,,,,,,,,,sweet,141,170,aloud,new,null,1368.898828,None,1368.898828,None,1,1.7820313,1368.898828,None,1.7820313,1370.700491,None,1371.204815,None,1371.204815,None,n,0.1562098,1371.204815,None,0.1562098,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1373.769242,None,,,,,,,,,,,,,,,,,production,171,171,aloud,new,null,1371.902484,None,1371.902484,None,6,1.2905344,1371.902484,None,1.2905344,1373.226408,None,1373.735695,None,1373.735695,None,r,0.0171807,1373.735695,None,0.0171807,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
