StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,36.016403099521995,None,b,3.136291899718344,36.016403099521995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
,,,,,,,,,,,,,,AloudTest,39.23224329948425,None,space,353.8156374003738,39.23224329948425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
0,0,0,0,,,,,,,,,,,,,,,,,,39.23224329948425,None,39.23224329948425,None,39.23224329948425,None,39.23224329948425,None,395.60413219965994,None,gesture,41,1,aloud,blue,393.5884384000674,None,None,393.5884384000674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,398.121436400339,None,business,16,2,aloud,yellow,396.10731049999595,None,None,396.10731049999595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,400.624019799754,None,medicine,64,3,aloud,red,398.6225918997079,None,None,398.6225918997079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,403.12606159970164,None,primary,51,4,aloud,blue,401.1273980997503,None,None,401.1273980997503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,405.62879959959537,None,weight,69,5,aloud,red,403.62907239980996,None,None,403.62907239980996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,408.13148470036685,None,engineer,55,6,aloud,blue,406.1313669998199,None,None,406.1313669998199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,410.6507308995351,None,bright,61,7,aloud,red,408.6361801000312,None,None,408.6361801000312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,413.169745599851,None,budget,9,8,aloud,yellow,411.1588805997744,None,None,411.1588805997744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,415.6723646996543,None,command,32,9,aloud,blue,413.6720203002915,None,None,413.6720203002915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,418.1745803002268,None,bicycle,8,10,aloud,yellow,416.1757591003552,None,None,416.1757591003552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,420.6782521996647,None,employment,21,11,aloud,yellow,418.67730959970504,None,None,418.67730959970504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,423.19629229977727,None,quick,18,12,aloud,yellow,421.1871381998062,None,None,421.1871381998062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,425.69965319987386,None,article,38,13,aloud,blue,423.6971595995128,None,None,423.6971595995128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,428.2015827000141,None,welcome,77,14,aloud,red,426.20137559995055,None,None,426.20137559995055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,430.70449209958315,None,danger,2,15,aloud,yellow,428.70509049948305,None,None,428.70509049948305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,433.2065543998033,None,personnel,27,16,aloud,yellow,431.2070647003129,None,None,431.2070647003129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,435.72532830014825,None,century,6,17,aloud,yellow,433.7109834002331,None,None,433.7109834002331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,438.22809009999037,None,meeting,23,18,aloud,yellow,436.22739589959383,None,None,436.22739589959383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,440.7474392997101,None,watch,81,19,aloud,red,438.7431803997606,None,None,438.7431803997606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,443.2494654003531,None,guard,28,20,aloud,yellow,441.2501950999722,None,None,441.2501950999722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,445.75238840002567,None,partner,66,21,aloud,red,443.7528558000922,None,None,443.7528558000922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,448.2713326998055,None,store,67,22,aloud,red,446.2565058004111,None,None,446.2565058004111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,450.7741101998836,None,oxygen,12,23,aloud,yellow,448.7727998001501,None,None,448.7727998001501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,453.2767182001844,None,column,22,24,aloud,yellow,451.2754875002429,None,None,451.2754875002429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,455.79567299969494,None,citizen,20,25,aloud,yellow,453.7845374997705,None,None,453.7845374997705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,458.29826920013875,None,member,1,26,aloud,yellow,456.2970366002992,None,None,456.2970366002992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,460.81724390015006,None,drove,88,27,aloud,red,458.80741939973086,None,None,458.80741939973086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,463.3367151003331,None,surprise,29,28,aloud,blue,461.32211089972407,None,None,461.32211089972407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,465.8393150996417,None,mankind,5,29,aloud,yellow,463.8384931003675,None,None,463.8384931003675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,468.34153840038925,None,union,73,30,aloud,red,466.3426978997886,None,None,466.3426978997886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,470.84425999969244,None,cover,42,31,aloud,blue,468.8439472001046,None,None,468.8439472001046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,473.346372500062,None,alert,0,32,aloud,yellow,471.3477090001106,None,None,471.3477090001106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,475.8490615002811,None,contract,87,33,aloud,red,473.8475852003321,None,None,473.8475852003321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,478.3511939998716,None,frank,44,34,aloud,blue,476.3515975000337,None,None,476.3515975000337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 Aloud,001,2022_Nov_10_1508,ProdSingRedoBetween,2021.2.3,59.37695763656419,
