StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.881534399988595,None,b,0.5022763999877498,23.881534399988595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
,,,,,,,,,,,,,,AloudTest,24.4242782999645,None,space,13.75941589998547,24.4242782999645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
0,0,0,0,,,,,,,,,,,,,,,,,,24.4242782999645,None,24.4242782999645,None,24.4242782999645,None,24.4242782999645,None,40.71673279994866,None,bureau,43,1,aloud,blue,38.71499519998906,None,None,38.71499519998906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,43.23607709998032,None,agency,49,2,aloud,blue,41.22879309998825,None,None,41.22879309998825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,45.75537459994666,None,passage,4,3,aloud,yellow,43.74220189999323,None,None,43.74220189999323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,48.257906699960586,None,mechanical,52,4,aloud,blue,46.255632399988826,None,None,46.255632399988826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,50.77659439999843,None,brief,7,5,aloud,yellow,48.7619577999576,None,None,48.7619577999576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,53.2794934999547,None,production,24,6,aloud,yellow,51.27824999997392,None,None,51.27824999997392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,55.78195350000169,None,edition,88,7,aloud,red,53.7798401999753,None,None,53.7798401999753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,58.30114929995034,None,crisis,60,8,aloud,red,56.28722820000257,None,None,56.28722820000257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,60.80372239998542,None,general,41,9,aloud,blue,58.802605299977586,None,None,58.802605299977586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,63.30623549997108,None,rough,19,10,aloud,yellow,61.30492929997854,None,None,61.30492929997854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,65.80871929996647,None,committee,13,11,aloud,yellow,63.8092063999502,None,None,63.8092063999502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,68.31121089996304,None,stranger,71,12,aloud,red,66.31137779995333,None,None,66.31137779995333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,70.81380029994762,None,republic,46,13,aloud,blue,68.81149910000386,None,None,68.81149910000386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32Aloud,001,2022_Aug_29_1302,ProdSingRedoBetween,2021.2.3,59.91852278614595,
