StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,487.89508729999943,None,sweet,55,83,aloud,blue,485.89516449999064,None,None,,485.89516449999064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,490.4138598999998,None,nature,51,84,aloud,blue,488.39869400000316,None,None,,488.39869400000316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,492.916487399998,None,search,67,85,aloud,red,490.91493129999435,None,None,,490.91493129999435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,495.4192133000033,None,month,49,86,aloud,blue,493.4200770000025,None,None,,493.4200770000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,497.9382878000033,None,hearing,62,87,aloud,red,495.92293089999293,None,None,,495.92293089999293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,500.44060499999614,None,whole,23,88,aloud,yellow,498.4408109999931,None,None,,498.4408109999931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,502.94325689999096,None,staff,76,89,aloud,red,500.9425534000038,None,None,,500.9425534000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,505.445836999992,None,marriage,38,90,aloud,blue,503.44642710000335,None,None,,503.44642710000335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.9464097000018,None,k,30.527844799988088,505.9464097000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,587.9963233000017,None,,,,,,,,,,,,,,,,,,attack,128,1,aloud,new,null,537.0063209999935,None,537.0063209999935,None,1,33.47589779998816,537.0063209999935,None,33.47589779998816,570.5128071999934,None,571.028671299995,None,571.028671299995,None,n,16.941526099995826,571.028671299995,None,16.941526099995826,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,595.5382221000036,None,,,,,,,,,,,,,,,,,,match,122,2,aloud,new,null,588.5052658999921,None,588.5052658999921,None,3,5.112897400002112,588.5052658999921,None,5.112897400002112,593.6355246000021,None,594.1556525999913,None,594.1556525999913,None,f,1.3505386000033468,594.1556525999913,None,1.3505386000033468,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,607.2644268000004,None,,,,,,,,,,,,,,,,,,member,139,3,aloud,new,null,596.0517789000005,None,596.0517789000005,None,4,9.630469099996844,596.0517789000005,None,9.630469099996844,605.7172206999967,None,606.2448795999953,None,606.2448795999953,None,f,0.9892806999996537,606.2448795999953,None,0.9892806999996537,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,613.4879531999904,None,,,,,,,,,,,,,,,,,,length,131,4,aloud,new,null,607.7709045999945,None,607.7709045999945,None,1,3.2872232000081567,607.7709045999945,None,3.2872232000081567,611.0864061000029,None,611.601516499999,None,611.601516499999,None,n,1.864646799993352,611.601516499999,None,1.864646799993352,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,627.1012960999942,None,,,,,,,,,,,,,,,,,,majority,173,5,aloud,new,null,613.9903640999983,None,613.9903640999983,None,1,10.091820599991479,613.9903640999983,None,10.091820599991479,624.100486299998,None,624.6150274999964,None,624.6150274999964,None,n,2.4591177999973297,624.6150274999964,None,2.4591177999973297,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,640.7977187999932,None,,,,,,,,,,,,,,,,,,collection,124,6,aloud,new,null,627.6078658000042,None,627.6078658000042,None,2,9.722322999994503,627.6078658000042,None,9.722322999994503,637.366245199999,None,637.8778568999987,None,637.8778568999987,None,n,2.892228899989277,637.8778568999987,None,2.892228899989277,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,652.9952152000042,None,,,,,,,,,,,,,,,,,,drink,1,7,aloud,old,yellow,641.3008124999906,None,641.3008124999906,None,1,9.461393999998108,641.3008124999906,None,9.461393999998108,650.7934054999932,None,651.3080361000029,None,651.3080361000029,None,n,1.6541730000026291,651.3080361000029,None,1.6541730000026291,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,664.7910607999947,None,,,,,,,,,,,,,,,,,,account,165,8,aloud,new,null,653.512990999996,None,653.512990999996,None,2,8.841163799996139,653.512990999996,None,8.841163799996139,662.3879727000021,None,662.9028758999921,None,662.9028758999921,None,f,1.867461200003163,662.9028758999921,None,1.867461200003163,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,670.4287403999915,None,,,,,,,,,,,,,,,,,,degree,176,9,aloud,new,null,665.3092853999988,None,665.3092853999988,None,1,2.197064299994963,665.3092853999988,None,2.197064299994963,667.528369599997,None,668.0461713999975,None,668.0461713999975,None,n,2.364196599999559,668.0461713999975,None,2.364196599999559,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,675.2322408000036,None,,,,,,,,,,,,,,,,,,election,126,10,aloud,new,null,670.9443178999936,None,670.9443178999936,None,1,2.2019209999998566,670.9443178999936,None,2.2019209999998566,673.1681574999966,None,673.6805496000015,None,673.6805496000015,None,n,1.521634200005792,673.6805496000015,None,1.521634200005792,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,680.7548759999918,None,,,,,,,,,,,,,,,,,,crowd,27,11,aloud,old,yellow,675.7413693999988,None,675.7413693999988,None,1,3.0128992999962065,675.7413693999988,None,3.0128992999962065,678.7925611999963,None,679.3034584999987,None,679.3034584999987,None,n,1.426816899998812,679.3034584999987,None,1.426816899998812,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,684.04194309999,None,,,,,,,,,,,,,,,,,,piece,43,12,aloud,old,blue,681.2577576999902,None,681.2577576999902,None,1,1.7843755000067176,681.2577576999902,None,1.7843755000067176,683.0746553999925,None,683.5904845000041,None,683.5904845000041,None,n,0.4276966000034008,683.5904845000041,None,0.4276966000034008,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,690.6981930000038,None,,,,,,,,,,,,,,,,,,position,149,13,aloud,new,null,684.5439459000045,None,684.5439459000045,None,2,4.538286800001515,684.5439459000045,None,4.538286800001515,689.1142356999917,None,689.6295027000015,None,689.6295027000015,None,f,1.044654699988314,689.6295027000015,None,1.044654699988314,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,695.4862291000027,None,,,,,,,,,,,,,,,,,,payment,145,14,aloud,new,null,691.200468199997,None,691.200468199997,None,1,2.8736390999983996,691.200468199997,None,2.8736390999983996,694.1036425999919,None,694.6219664999953,None,694.6219664999953,None,n,0.8445285999914631,694.6219664999953,None,0.8445285999914631,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,702.6413517999899,None,,,,,,,,,,,,,,,,,,break,158,15,aloud,new,null,695.9885347999953,None,695.9885347999953,None,3,4.485688800006756,695.9885347999953,None,4.485688800006756,700.4940194999945,None,701.0107195000019,None,701.0107195000019,None,f,1.5914465999958338,701.0107195000019,None,1.5914465999958338,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,706.3647702000017,None,,,,,,,,,,,,,,,,,,conference,159,16,aloud,new,null,703.1528156999993,None,703.1528156999993,None,1,1.5775103000050876,703.1528156999993,None,1.5775103000050876,704.7680390000023,None,705.2818550999946,None,705.2818550999946,None,n,1.0644778999994742,705.2818550999946,None,1.0644778999994742,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,712.6376553000009,None,,,,,,,,,,,,,,,,,,pressure,65,17,aloud,old,red,706.8696418000036,None,706.8696418000036,None,6,3.620467800006736,706.8696418000036,None,3.620467800006736,710.5196409999917,None,711.0342450000026,None,711.0342450000026,None,r,1.5758806000085315,711.0342450000026,None,1.5758806000085315,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,721.7482870999957,None,,,,,,,,,,,,,,,,,,taste,9,18,aloud,old,yellow,713.1552446999995,None,713.1552446999995,None,6,6.3589265000046,713.1552446999995,None,6.3589265000046,719.5455250999948,None,720.0641037000023,None,720.0641037000023,None,r,1.650050199998077,720.0641037000023,None,1.650050199998077,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,727.4175146999914,None,,,,,,,,,,,,,,,,,,pattern,54,19,aloud,old,blue,722.2700341000018,None,722.2700341000018,None,6,3.180085100000724,722.2700341000018,None,3.180085100000724,725.4676163999975,None,725.9825107999932,None,725.9825107999932,None,r,1.4196311999985483,725.9825107999932,None,1.4196311999985483,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,733.523253899999,None,,,,,,,,,,,,,,,,,,hunger,5,20,aloud,old,yellow,727.920434300002,None,727.920434300002,None,1,2.377705999999307,727.920434300002,None,2.377705999999307,730.3222640000022,None,730.8373468999926,None,730.8373468999926,None,n,2.660858899995219,730.8373468999926,None,2.660858899995219,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,739.3969649999926,None,,,,,,,,,,,,,,,,,,present,66,21,aloud,old,red,734.0263513999962,None,734.0263513999962,None,6,2.7437880000070436,734.0263513999962,None,2.7437880000070436,736.7953638000035,None,737.3109917999973,None,737.3109917999973,None,r,2.0671289000019897,737.3109917999973,None,2.0671289000019897,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,748.1219753000041,None,,,,,,,,,,,,,,,,,,swift,32,22,aloud,old,blue,739.8991914999933,None,739.8991914999933,None,6,6.407025499996962,739.8991914999933,None,6.407025499996962,746.3416566999949,None,746.8533767000044,None,746.8533767000044,None,r,1.2369057000032626,746.8533767000044,None,1.2369057000032626,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,752.0776132000028,None,,,,,,,,,,,,,,,,,,shock,163,23,aloud,new,null,748.6246765999967,None,748.6246765999967,None,1,2.0174659000040265,748.6246765999967,None,2.0174659000040265,750.66070149999,None,751.1779809,None,751.1779809,None,n,0.8721405999967828,751.1779809,None,0.8721405999967828,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,760.8013329999958,None,,,,,,,,,,,,,,,,,,produce,130,24,aloud,new,null,752.5995890999911,None,752.5995890999911,None,4,6.610551300007501,752.5995890999911,None,6.610551300007501,759.2355986999901,None,759.7519028999959,None,759.7519028999959,None,f,1.026321299999836,759.7519028999959,None,1.026321299999836,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,766.8070613000018,None,,,,,,,,,,,,,,,,,,master,35,25,aloud,old,blue,761.304682499991,None,761.304682499991,None,6,2.1695278999977745,761.304682499991,None,2.1695278999977745,763.526365999991,None,764.0377832999948,None,764.0377832999948,None,r,2.7483515000058105,764.0377832999948,None,2.7483515000058105,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,774.865620800003,None,,,,,,,,,,,,,,,,,,working,135,26,aloud,new,null,767.3173987999908,None,767.3173987999908,None,1,5.980737199992291,767.3173987999908,None,5.980737199992291,773.316476699998,None,773.8302992999961,None,773.8302992999961,None,n,1.0118724000058137,773.8302992999961,None,1.0118724000058137,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,779.6703689999995,None,,,,,,,,,,,,,,,,,,pancakes,52,27,aloud,old,blue,775.378455500002,None,775.378455500002,None,6,1.8477317999931984,775.378455500002,None,1.8477317999931984,777.2571401000023,None,777.7680904000008,None,777.7680904000008,None,r,1.8820950000081211,777.7680904000008,None,1.8820950000081211,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,785.4936574000021,None,,,,,,,,,,,,,,,,,,medicine,160,28,aloud,new,null,780.1750548999989,None,780.1750548999989,None,3,3.5950477000005776,780.1750548999989,None,3.5950477000005776,783.7922075999959,None,784.3096248999937,None,784.3096248999937,None,f,1.1564910000015516,784.3096248999937,None,1.1564910000015516,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,790.0479416000016,None,,,,,,,,,,,,,,,,,,century,77,29,aloud,old,red,785.9994652000023,None,785.9994652000023,None,6,2.3626153000077466,785.9994652000023,None,2.3626153000077466,788.3817314999906,None,788.8953032999998,None,788.8953032999998,None,r,1.130905600002734,788.8953032999998,None,1.130905600002734,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,799.1397733999911,None,,,,,,,,,,,,,,,,,,front,147,30,aloud,new,null,790.5532034999924,None,790.5532034999924,None,3,7.112976600008551,790.5532034999924,None,7.112976600008551,797.6915120999911,None,798.2046437999961,None,798.2046437999961,None,f,0.9175332000013441,798.2046437999961,None,0.9175332000013441,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,803.3938475000032,None,,,,,,,,,,,,,,,,,,suspect,56,31,aloud,old,blue,799.6429830999987,None,799.6429830999987,None,1,1.639303000003565,799.6429830999987,None,1.639303000003565,801.3119841000007,None,801.825041499993,None,801.825041499993,None,n,1.5370217000017874,801.825041499993,None,1.5370217000017874,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,809.8165033999976,None,,,,,,,,,,,,,,,,,,resistance,134,32,aloud,new,null,803.8963043999975,None,803.8963043999975,None,2,4.305995200003963,803.8963043999975,None,4.305995200003963,808.2420635000017,None,808.7484985999909,None,808.7484985999909,None,n,1.0376375000050757,808.7484985999909,None,1.0376375000050757,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,818.0421267999918,None,,,,,,,,,,,,,,,,,,partner,112,33,aloud,new,null,810.3252750999964,None,810.3252750999964,None,4,6.156782699996256,810.3252750999964,None,6.156782699996256,816.5084952000034,None,817.0234377000015,None,817.0234377000015,None,f,0.99471210000047,817.0234377000015,None,0.99471210000047,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,821.9139792999922,None,,,,,,,,,,,,,,,,,,trend,71,34,aloud,old,red,818.5465660999907,None,818.5465660999907,None,6,1.7755950999999186,818.5465660999907,None,1.7755950999999186,820.347611899997,None,820.860806800003,None,820.860806800003,None,r,1.0293559999990975,820.860806800003,None,1.0293559999990975,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,825.699581199995,None,,,,,,,,,,,,,,,,,,whole,23,35,aloud,old,yellow,822.4288538999972,None,822.4288538999972,None,1,1.7813312000071164,822.4288538999972,None,1.7813312000071164,824.2334795999923,None,824.7478214000002,None,824.7478214000002,None,n,0.934383899992099,824.7478214000002,None,0.934383899992099,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,833.7257935999951,None,,,,,,,,,,,,,,,,,,design,127,36,aloud,new,null,826.2016973999998,None,826.2016973999998,None,1,5.800369099990348,826.2016973999998,None,5.800369099990348,832.0241719999904,None,832.5388324999949,None,832.5388324999949,None,n,1.1675717000034638,832.5388324999949,None,1.1675717000034638,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,839.1799796999985,None,,,,,,,,,,,,,,,,,,build,79,37,aloud,old,red,834.2536533999955,None,834.2536533999955,None,1,3.4044366000016453,834.2536533999955,None,3.4044366000016453,837.6812551999901,None,838.1950155999948,None,838.1950155999948,None,n,0.9671866999997292,838.1950155999948,None,0.9671866999997292,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,844.7686256000015,None,,,,,,,,,,,,,,,,,,curve,53,38,aloud,old,blue,839.6872283999983,None,839.6872283999983,None,2,3.3548938000021735,839.6872283999983,None,3.3548938000021735,843.0684592000034,None,843.5834249000036,None,843.5834249000036,None,n,1.1626254000002518,843.5834249000036,None,1.1626254000002518,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,848.7928660000034,None,,,,,,,,,,,,,,,,,,birth,108,39,aloud,new,null,845.2735683999927,None,845.2735683999927,None,1,2.256805600001826,845.2735683999927,None,2.256805600001826,847.5612028000032,None,848.078812599997,None,848.078812599997,None,n,0.6916335999994772,848.078812599997,None,0.6916335999994772,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,853.2436938000028,None,,,,,,,,,,,,,,,,,,prime,74,40,aloud,old,red,849.3137849999912,None,849.3137849999912,None,1,2.192473600007361,849.3137849999912,None,2.192473600007361,851.5268115999934,None,852.0436827999947,None,852.0436827999947,None,n,1.1745945000002393,852.0436827999947,None,1.1745945000002393,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,858.4331636999996,None,,,,,,,,,,,,,,,,,,marriage,38,41,aloud,old,blue,853.7452185000002,None,853.7452185000002,None,6,1.8331476000021212,853.7452185000002,None,1.8331476000021212,855.5979084999999,None,856.1125323000015,None,856.1125323000015,None,r,2.2896933000010904,856.1125323000015,None,2.2896933000010904,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,870.0452794000012,None,,,,,,,,,,,,,,,,,,discovery,78,42,aloud,old,red,858.9465950000013,None,858.9465950000013,None,1,9.567448599991621,858.9465950000013,None,9.567448599991621,868.5443718000024,None,869.0593827999983,None,869.0593827999983,None,n,0.958741900001769,869.0593827999983,None,0.958741900001769,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,874.9988890999957,None,,,,,,,,,,,,,,,,,,travel,7,43,aloud,old,yellow,870.5635565999983,None,870.5635565999983,None,1,3.0545983999909367,870.5635565999983,None,3.0545983999909367,873.649639299998,None,874.1643792999967,None,874.1643792999967,None,n,0.8057283999951323,874.1643792999967,None,0.8057283999951323,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,882.3052687000018,None,,,,,,,,,,,,,,,,,,history,111,44,aloud,new,null,875.5023655999976,None,875.5023655999976,None,1,5.163760199997341,875.5023655999976,None,5.163760199997341,880.6897018000018,None,881.2044167999993,None,881.2044167999993,None,n,1.0698785000131465,881.2044167999993,None,1.0698785000131465,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,888.346427299999,None,,,,,,,,,,,,,,,,,,career,47,45,aloud,old,blue,882.8164145999908,None,882.8164145999908,None,3,4.201760900003137,882.8164145999908,None,4.201760900003137,887.0485705000028,None,887.5609683999937,None,887.5609683999937,None,f,0.7532052999886218,887.5609683999937,None,0.7532052999886218,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,892.850933099995,None,,,,,,,,,,,,,,,,,,sweet,55,46,aloud,old,blue,888.8539156000043,None,888.8539156000043,None,6,2.060173899997608,888.8539156000043,None,2.060173899997608,890.9457423999993,None,891.4522406000033,None,891.4522406000033,None,r,1.3659972000023117,891.4522406000033,None,1.3659972000023117,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,897.7077142999915,None,,,,,,,,,,,,,,,,,,music,136,47,aloud,new,null,893.3573387999932,None,893.3573387999932,None,1,2.236809499998344,893.3573387999932,None,2.236809499998344,895.6286899999977,None,896.1359225999913,None,896.1359225999913,None,n,1.5462905000022147,896.1359225999913,None,1.5462905000022147,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,904.463612099993,None,,,,,,,,,,,,,,,,,,point,26,48,aloud,old,yellow,898.2254584000038,None,898.2254584000038,None,4,4.912658999994164,898.2254584000038,None,4.912658999994164,903.1619940999954,None,903.6766458999919,None,903.6766458999919,None,f,0.7658246999926632,903.6766458999919,None,0.7658246999926632,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,911.1846370999992,None,,,,,,,,,,,,,,,,,,reading,58,49,aloud,old,blue,904.9793872000009,None,904.9793872000009,None,6,4.478747500004829,904.9793872000009,None,4.478747500004829,909.4845206000027,None,910.0036571999954,None,910.0036571999954,None,r,1.150562800001353,910.0036571999954,None,1.150562800001353,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,922.1290272999904,None,,,,,,,,,,,,,,,,,,center,42,50,aloud,old,blue,911.6912374999956,None,911.6912374999956,None,3,8.558912199994666,911.6912374999956,None,8.558912199994666,920.302829799999,None,920.8104402000026,None,920.8104402000026,None,f,1.2876972000085516,920.8104402000026,None,1.2876972000085516,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,927.3006774999958,None,,,,,,,,,,,,,,,,,,tennis,102,51,aloud,new,null,922.6377718000003,None,922.6377718000003,None,1,1.4926466999895638,922.6377718000003,None,1.4926466999895638,924.1580164999905,None,924.6663649999973,None,924.6663649999973,None,n,2.615778599996702,924.6663649999973,None,2.615778599996702,,,126Aloud,001,2023_Sep_19_0958,ProdSingRedoBetween,2021.2.3,59.97059042279817,
