StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.788010200019926,None,a,1.9627227000019047,23.788010200019926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
,,,,,,,,,,,,,,SilentTest,25.820636299991747,None,space,195.20180300000357,25.820636299991747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
0,0,0,0,,,,,,,,,,,,,,,,,,25.820636299991747,None,25.820636299991747,None,25.820636299991747,None,25.820636299991747,None,223.5634213000012,None,charter,1,1,silent,yellow,221.55562120000832,None,None,221.55562120000832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,226.06604700000025,None,weather,62,2,silent,red,224.06548150000162,None,None,224.06548150000162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,228.56851549999556,None,mayor,88,3,silent,red,226.56661589999567,None,None,226.56661589999567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,231.0710309999995,None,gesture,22,4,silent,yellow,229.0715468999988,None,None,229.0715468999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,233.57370710000396,None,number,61,5,silent,red,231.5713856999937,None,None,231.5713856999937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,236.0760855000117,None,tragedy,43,6,silent,blue,234.07416839999496,None,None,234.07416839999496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,238.57847370000673,None,surprise,52,7,silent,blue,236.5771046000009,None,None,236.5771046000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,241.0976278000162,None,welcome,18,8,silent,yellow,239.08543380000629,None,None,239.08543380000629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,243.60020630000508,None,comedy,78,9,silent,red,241.59813679999206,None,None,241.59813679999206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,246.1028282000043,None,answer,13,10,silent,yellow,244.1007319999917,None,None,244.1007319999917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,248.6051931999973,None,youth,68,11,silent,red,246.60516619999544,None,None,246.60516619999544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,251.1245101999957,None,finance,42,12,silent,blue,249.10917750000954,None,None,249.10917750000954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,253.6267613999953,None,solution,72,13,silent,red,251.6262905000185,None,None,251.6262905000185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,256.12968360001105,None,meeting,70,14,silent,red,254.1272939000046,None,None,254.1272939000046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,258.6485248999961,None,travel,80,15,silent,red,256.6413461000193,None,None,256.6413461000193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,261.1509978999966,None,broad,6,16,silent,yellow,259.15000710001914,None,None,259.15000710001914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,263.6537404000119,None,direction,41,17,silent,blue,261.6512478000077,None,None,261.6512478000077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,266.1558409999998,None,budget,30,18,silent,blue,264.1539626000158,None,None,264.1539626000158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,268.65870130000985,None,mankind,87,19,silent,red,266.6578600000066,None,None,266.6578600000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,271.16168620000826,None,history,34,20,silent,blue,269.1608308000141,None,None,269.1608308000141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,273.68013240001164,None,account,11,21,silent,yellow,271.6702698000008,None,None,271.6702698000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,276.18270830000984,None,crisis,69,22,silent,red,274.1806380999915,None,None,274.1806380999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,278.7019017999992,None,drink,25,23,silent,yellow,276.6897047999955,None,None,276.6897047999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,281.2045112000196,None,column,8,24,silent,yellow,279.20436180001707,None,None,279.20436180001707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,283.72347709999303,None,present,66,25,silent,red,281.70835289999377,None,None,281.70835289999377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,286.22620530001586,None,volume,29,26,silent,blue,284.22386830000323,None,None,284.22386830000323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,288.7452407999954,None,trash,28,27,silent,yellow,286.7305582000117,None,None,286.7305582000117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,291.24786880001193,None,community,84,28,silent,red,289.245942700014,None,None,289.245942700014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,293.75019859999884,None,count,44,29,silent,blue,291.7481923000014,None,None,291.7481923000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,296.2527858999965,None,level,73,30,silent,red,294.2509205999959,None,None,294.2509205999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,298.75538990000496,None,dispute,65,31,silent,red,296.7554865000129,None,None,296.7554865000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,301.25778469999204,None,marriage,26,32,silent,yellow,299.25570810001227,None,None,299.25570810001227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,303.77685749999364,None,nation,59,33,silent,yellow,301.7617434000131,None,None,301.7617434000131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,306.2795041000063,None,employment,60,34,silent,red,304.2774822000065,None,None,304.2774822000065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,308.79885210000793,None,majority,21,35,silent,yellow,306.78609010000946,None,None,306.78609010000946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37Silent,001,2022_Sep_01_1056,ProdSingRedoBetween,2021.2.3,59.92951091322044,
