StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.301423600059934,None,b,1.6237963000312448,34.301423600059934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
,,,,,,,,,,,,,,AloudTest,35.97366850008257,None,space,668.952137599932,35.97366850008257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
0,0,0,0,,,,,,,,,,,,,,,,,,35.97366850008257,None,35.97366850008257,None,35.97366850008257,None,35.97366850008257,None,707.4678021,None,business,82,1,aloud,red,705.4589000000851,None,None,705.4589000000851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,709.9701483000536,None,suspect,42,2,aloud,blue,707.9695717000868,None,None,707.9695717000868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,712.4892358999932,None,trend,52,3,aloud,blue,710.4742079999996,None,None,710.4742079999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,714.9916144000599,None,youth,20,4,aloud,yellow,712.991741899983,None,None,712.991741899983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,717.5109732000856,None,minute,75,5,aloud,red,715.498321000021,None,None,715.498321000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,720.0135504000355,None,damage,23,6,aloud,yellow,718.0129934999859,None,None,718.0129934999859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,722.5327123000752,None,meeting,68,7,aloud,red,720.5204098999966,None,None,720.5204098999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,725.0517918000696,None,sweet,87,8,aloud,red,723.0413196000736,None,None,723.0413196000736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56Aloud,001,2022_Sep_26_1113,ProdSingRedoBetween,2021.2.3,60.35961047101678,
