StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,40.30283990036696,None,a,1.1677971007302403,40.30283990036696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
,,,,,,,,,,,,,,SilentTest,41.528067300096154,None,space,259.21390129998326,41.528067300096154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
0,0,0,0,,,,,,,,,,,,,,,,,,41.528067300096154,None,41.528067300096154,None,41.528067300096154,None,41.528067300096154,None,303.2919642003253,None,split,69,1,silent,red,301.2806222997606,None,None,301.2806222997606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,305.811301600188,None,drink,71,2,silent,red,303.7986275004223,None,None,303.7986275004223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,308.3137018997222,None,murder,77,3,silent,red,306.3115785997361,None,None,306.3115785997361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,310.83288270048797,None,expansion,14,4,silent,yellow,308.8188123004511,None,None,308.8188123004511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,313.3519836999476,None,drama,53,5,silent,blue,311.3438740000129,None,None,311.3438740000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,315.85462199989706,None,breath,7,6,silent,yellow,313.85249700024724,None,None,313.85249700024724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,318.363300899975,None,whole,78,7,silent,red,316.3561875997111,None,None,316.3561875997111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,320.89311030041426,None,frank,25,8,silent,yellow,318.8788465997204,None,None,318.8788465997204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91Silent,001,2022_Nov_21_1104,ProdSingRedoBetween,2021.2.3,59.93586882976953,
