StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,261.6534191,None,b,185.4345157,261.6534191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
,,,,,,,,,,,,,,AloudTest,447.1580815,None,space,15.593494,447.1580815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
0,0,0,0,,,,,,,,,,,,,,,,,,447.1580815,None,447.1580815,None,447.1580815,None,447.1580815,None,465.286329,None,provision,25,1,aloud,yellow,463.2742775,None,None,463.2742775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,467.78862,None,sunset,84,2,aloud,red,465.7881451,None,None,465.7881451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,470.2913631,None,route,62,3,aloud,red,468.2896469,None,None,468.2896469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,472.7937067,None,contract,40,4,aloud,blue,470.7917082,None,None,470.7917082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,475.3129609,None,threat,69,5,aloud,red,473.2997151,None,None,473.2997151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,477.8154358,None,executive,9,6,aloud,yellow,475.8134311,None,None,475.8134311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,480.334549,None,produce,89,7,aloud,red,478.3189676,None,None,478.3189676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,482.836761,None,escape,50,8,aloud,blue,480.8363665,None,None,480.8363665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct31Aloud1,68,2022_Oct_31_1534,ProdSingRedoBetween,2021.2.3,59.87357087
