StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,31.08327630000349,None,a,4.98093720000179,31.08327630000349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
,,,,,,,,,,,,,,SilentTest,36.11100680000163,None,space,258.7214690999972,36.11100680000163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
0,0,0,0,,,,,,,,,,,,,,,,,,36.11100680000163,None,36.11100680000163,None,36.11100680000163,None,36.11100680000163,None,297.381736000003,None,clear,56,1,silent,blue,295.37313690000155,None,None,295.37313690000155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,299.9007627000028,None,skill,63,2,silent,red,297.9014347000011,None,None,297.9014347000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,302.41989210000247,None,brilliant,18,3,silent,yellow,300.4098842000021,None,None,300.4098842000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,304.92257560000144,None,route,52,4,silent,blue,302.92050500000187,None,None,302.92050500000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,307.44170040000245,None,agency,86,5,silent,red,305.4261723000018,None,None,305.4261723000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,309.96083900000303,None,object,82,6,silent,red,307.95183570000154,None,None,307.95183570000154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,312.4635292000021,None,commercial,68,7,silent,red,310.4613707000026,None,None,310.4613707000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,314.9826165000013,None,second,70,8,silent,red,312.97717510000075,None,None,312.97717510000075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121 Silent,001,2022_Dec_01_1659,ProdSingRedoBetween,2021.2.3,59.963614079834464,
