StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,255.807123,None,enemy,20,30,silent,yellow,253.8051986,None,None,253.8051986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,258.326401,None,relation,0,31,silent,yellow,256.3119127,None,None,256.3119127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,260.8454415,None,curve,12,32,silent,yellow,258.8341209,None,None,258.8341209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,263.349767,None,literature,2,33,silent,yellow,261.346605,None,None,261.346605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,265.8838784,None,strength,65,34,silent,red,263.871595,None,None,263.871595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,268.3863862,None,treatment,32,35,silent,blue,266.384397,None,None,266.384397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,270.8888565,None,profession,33,36,silent,blue,268.8889309,None,None,268.8889309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,273.3912442,None,object,24,37,silent,yellow,271.3894286,None,None,271.3894286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,275.8938368,None,watch,73,38,silent,red,273.8918082,None,None,273.8918082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,278.3963443,None,sound,44,39,silent,blue,276.3942219,None,None,276.3942219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
