StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.090929600410163,None,c,8.759977200068533,19.090929600410163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
,,,,,,,,,,,,,,SingTest,27.896983499638736,None,space,1261.2796601997688,27.896983499638736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
0,0,0,0,,,,,,,,,,,,,,,,,,27.896983499638736,None,27.896983499638736,None,27.896983499638736,None,27.896983499638736,None,1291.7214436000213,None,piece,50,1,sing,blue,1289.7139250002801,None,None,1289.7139250002801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1294.2240920998156,None,engineer,58,2,sing,blue,1292.2220476996154,None,None,1292.2220476996154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,1296.74322460033,None,block,25,3,sing,yellow,1294.7354253996164,None,None,1294.7354253996164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,1299.2456954000518,None,accident,21,4,sing,yellow,1297.2433623997495,None,None,1297.2433623997495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,1301.7481372002512,None,front,33,5,sing,blue,1299.7490445002913,None,None,1299.7490445002913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,1304.250376000069,None,fashion,46,6,sing,blue,1302.2495378004387,None,None,1302.2495378004387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,1306.7530765002593,None,citizen,88,7,sing,red,1304.7519973004237,None,None,1304.7519973004237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,1309.2721020998433,None,guide,80,8,sing,red,1307.2584568997845,None,None,1307.2584568997845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 Sing,001,2022_Nov_17_1536,ProdSingRedoBetween,2021.2.3,60.212671035078976,
