StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,1035.977416,None,,,,,,,,,,,,,,,,,surface,33,148,sing,old,blue,1033.961781,None,1033.961781,None,1,1.3084969,1033.961781,None,1.3084969,1035.298314,None,1035.810648,None,1035.810648,None,n,0.147662,1035.810648,None,0.147662,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,1038.713383,None,,,,,,,,,,,,,,,,,agreement,103,149,sing,new,null,1036.484174,None,1036.484174,None,1,1.5939954,1036.484174,None,1.5939954,1038.097138,None,1038.600341,None,1038.600341,None,n,0.0939283,1038.600341,None,0.0939283,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,1041.099155,None,,,,,,,,,,,,,,,,,alert,84,150,sing,old,red,1039.221073,None,1039.221073,None,1,1.2171655,1039.221073,None,1.2171655,1040.469206,None,1040.982684,None,1040.982684,None,n,0.0876355,1040.982684,None,0.0876355,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,1043.284636,None,,,,,,,,,,,,,,,,,appearance,178,151,sing,new,null,1041.60712,None,1041.60712,None,1,0.8312212,1041.60712,None,0.8312212,1042.4742,None,1042.992825,None,1042.992825,None,n,0.2615092,1042.992825,None,0.2615092,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,1047.339491,None,,,,,,,,,,,,,,,,,threat,88,152,sing,old,red,1043.794362,None,1043.794362,None,5,2.9718533,1043.794362,None,2.9718533,1046.788214,None,1047.292833,None,1047.292833,None,f,0.017521,1047.292833,None,0.017521,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,1050.004988,None,,,,,,,,,,,,,,,,,century,60,153,sing,old,red,1047.842064,None,1047.842064,None,1,1.5882512,1047.842064,None,1.5882512,1049.464392,None,1049.978738,None,1049.978738,None,n,0.0036225,1049.978738,None,0.0036225,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,1052.211549,None,,,,,,,,,,,,,,,,,science,149,154,sing,new,null,1050.526196,None,1050.526196,None,1,0.8801645,1050.526196,None,0.8801645,1051.433384,None,1051.944712,None,1051.944712,None,n,0.2374412,1051.944712,None,0.2374412,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,1054.150492,None,,,,,,,,,,,,,,,,,broad,133,155,sing,new,null,1052.712433,None,1052.712433,None,1,0.6858192,1052.712433,None,0.6858192,1053.428884,None,1053.933169,None,1053.933169,None,n,0.1851957,1053.933169,None,0.1851957,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,1056.731436,None,,,,,,,,,,,,,,,,,rapid,8,156,sing,old,yellow,1054.677522,None,1054.677522,None,6,1.4089882,1054.677522,None,1.4089882,1056.121837,None,1056.631456,None,1056.631456,None,r,0.070959,1056.631456,None,0.070959,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,1059.050452,None,,,,,,,,,,,,,,,,,youth,34,157,sing,old,blue,1057.236328,None,1057.236328,None,6,1.1139678,1057.236328,None,1.1139678,1058.371392,None,1058.883701,None,1058.883701,None,r,0.1385729,1058.883701,None,0.1385729,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
