StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,1863.6744452007115,None,,,,,,,,,,,,,,,,,,murder,87,93,silent,old,red,1861.1754451002926,None,1861.1754451002926,None,1,1.0434825997799635,1861.1754451002926,None,1.0434825997799635,1862.2414319003,None,1862.7617771001533,None,1862.7617771001533,None,r,0.8970818007364869,1862.7617771001533,None,0.8970818007364869,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,1867.0110737001523,None,,,,,,,,,,,,,,,,,,travel,170,94,silent,new,null,1864.1831788001582,None,1864.1831788001582,None,1,1.3076424999162555,1864.1831788001582,None,1.3076424999162555,1865.5124692004174,None,1866.0338916005567,None,1866.0338916005567,None,f,0.9529189001768827,1866.0338916005567,None,0.9529189001768827,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,1870.6146272001788,None,,,,,,,,,,,,,,,,,,committee,50,95,silent,old,blue,1867.5197223005816,None,1867.5197223005816,None,1,1.4509750008583069,1867.5197223005816,None,1.4509750008583069,1869.0013224007562,None,1869.5140872001648,None,1869.5140872001648,None,f,1.0807742001488805,1869.5140872001648,None,1.0807742001488805,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,1874.3356522005051,None,,,,,,,,,,,,,,,,,,ground,105,96,silent,new,null,1871.117802400142,None,1871.117802400142,None,1,1.1570572005584836,1871.117802400142,None,1.1570572005584836,1872.3017140002921,None,1872.816771700047,None,1872.816771700047,None,r,1.4900690000504255,1872.816771700047,None,1.4900690000504255,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,1880.5245959004387,None,,,,,,,,,,,,,,,,,,distance,90,97,silent,new,null,1874.8374940007925,None,1874.8374940007925,None,1,1.6453252006322145,1874.8374940007925,None,1.6453252006322145,1876.505342900753,None,1877.0222189007327,None,1877.0222189007327,None,r,3.4845210993662477,1877.0222189007327,None,3.4845210993662477,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,1885.0789060005918,None,,,,,,,,,,,,,,,,,,block,64,98,silent,old,red,1881.033973700367,None,1881.033973700367,None,1,1.328817899338901,1881.033973700367,None,1.328817899338901,1882.395884600468,None,1882.9103224007413,None,1882.9103224007413,None,f,2.148694400675595,1882.9103224007413,None,2.148694400675595,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,1890.4678082000464,None,,,,,,,,,,,,,,,,,,order,40,99,silent,old,blue,1885.5902748005465,None,1885.5902748005465,None,1,2.6045028995722532,1885.5902748005465,None,2.6045028995722532,1888.2180680008605,None,1888.7328877002,None,1888.7328877002,None,f,1.7180317994207144,1888.7328877002,None,1.7180317994207144,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,1894.2215556008741,None,,,,,,,,,,,,,,,,,,burden,45,100,silent,old,blue,1890.9734546002,None,1890.9734546002,None,1,1.1973278997465968,1890.9734546002,None,1.1973278997465968,1892.1879645008594,None,1892.7055695001036,None,1892.7055695001036,None,r,1.497213900089264,1892.7055695001036,None,1.497213900089264,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,1897.6749690007418,None,,,,,,,,,,,,,,,,,,colonel,52,101,silent,old,blue,1894.730660800822,None,1894.730660800822,None,1,1.2641495997086167,1894.730660800822,None,1.2641495997086167,1896.0259896004573,None,1896.5426264004782,None,1896.5426264004782,None,f,1.116190799511969,1896.5426264004782,None,1.116190799511969,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,1901.5504482006654,None,,,,,,,,,,,,,,,,,,alert,139,102,silent,new,null,1898.1773082008585,None,1898.1773082008585,None,1,1.1614856999367476,1898.1773082008585,None,1.1614856999367476,1899.3626165008172,None,1899.8769929008558,None,1899.8769929008558,None,r,1.6456988006830215,1899.8769929008558,None,1.6456988006830215,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
