StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,58.435047399718314,None,a,2.8464506999589503,58.435047399718314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
,,,,,,,,,,,,,,SilentTest,61.32585689984262,None,space,183.43495809985325,61.32585689984262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
0,0,0,0,,,,,,,,,,,,,,,,,,61.32585689984262,None,61.32585689984262,None,61.32585689984262,None,61.32585689984262,None,247.30784610006958,None,sight,2,1,silent,yellow,245.2975801997818,None,None,245.2975801997818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,249.81084659975022,None,write,42,2,silent,blue,247.81085440004244,None,None,247.81085440004244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,252.3126624999568,None,point,30,3,silent,blue,250.3133719000034,None,None,250.3133719000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,254.8324158997275,None,close,53,4,silent,blue,252.82446729997173,None,None,252.82446729997173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,257.33503409987316,None,relation,23,5,silent,yellow,255.3328768000938,None,None,255.3328768000938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,259.8372090999037,None,resistance,76,6,silent,red,257.8379832999781,None,None,257.8379832999781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,262.339543600101,None,property,70,7,silent,red,260.3394912998192,None,None,260.3394912998192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,264.8591963001527,None,travel,12,8,silent,yellow,262.8650692999363,None,None,262.8650692999363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69 sing,001,2022_Nov_01_1059,ProdSingRedoBetween,2021.2.3,59.82578726244381,
