StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.26792399981059,None,b,0.8711656001396477,34.26792399981059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
,,,,,,,,,,,,,,AloudTest,35.198660699883476,None,space,274.9557419999037,35.198660699883476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
0,0,0,0,,,,,,,,,,,,,,,,,,35.198660699883476,None,35.198660699883476,None,35.198660699883476,None,35.198660699883476,None,312.69222589978017,None,direction,13,1,aloud,yellow,310.6857155999169,None,None,310.6857155999169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,315.1947225998156,None,graduate,81,2,aloud,red,313.1937548997812,None,None,313.1937548997812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,317.6972870999016,None,debate,6,3,aloud,yellow,315.6952259999234,None,None,315.6952259999234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,320.2163916998543,None,present,50,4,aloud,blue,318.2014610997867,None,None,318.2014610997867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,322.73555379989557,None,capital,76,5,aloud,red,320.72813869989477,None,None,320.72813869989477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,325.2381748999469,None,turkey,38,6,aloud,blue,323.2378912998829,None,None,323.2378912998829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,327.7573707997799,None,detective,82,7,aloud,red,325.7485456999857,None,None,325.7485456999857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,330.2764517997857,None,bucket,72,8,aloud,red,328.2709644997958,None,None,328.2709644997958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59Aloud,001,2022_Oct_03_1136,ProdSingRedoBetween,2021.2.3,59.90201228137562,
