StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.475969100000015,None,a,4.244172099999986,21.475969100000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
,,,,,,,,,,,,,,SilentTest,25.781171900000004,None,space,233.3791414,25.781171900000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
0,0,0,0,,,,,,,,,,,,,,,,,,25.781171900000004,None,25.781171900000004,None,25.781171900000004,None,25.781171900000004,None,261.70709639999995,None,command,88,1,silent,red,259.6926287,None,None,259.6926287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,264.20966869999995,None,distance,82,2,silent,red,262.2077848,None,None,262.2077848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,266.71214829999997,None,production,69,3,silent,red,264.7108214,None,None,264.7108214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,269.21443999999997,None,captain,52,4,silent,blue,267.2132802,None,None,267.2132802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,271.7338125,None,orchestra,71,5,silent,red,269.7209037,None,None,269.7209037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,274.23633889999996,None,atmosphere,30,6,silent,blue,272.23440790000006,None,None,272.23440790000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,276.7388671,None,drama,24,7,silent,yellow,274.73754510000003,None,None,274.73754510000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,279.25789740000005,None,discovery,1,8,silent,yellow,277.24944600000003,None,None,277.24944600000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43Silent,001,2022_Sep_05_0956,ProdSingRedoBetween,2021.2.3,59.99631622618414,
