StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,24.594004199999745,None,a,1.667946000000029,24.594004199999745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
,,,,,,,,,,,,,,SilentTest,26.295738599999822,None,space,158.61401989999968,26.295738599999822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
0,0,0,0,,,,,,,,,,,,,,,,,,26.295738599999822,None,26.295738599999822,None,26.295738599999822,None,26.295738599999822,None,187.45713039999964,None,birth,86,1,silent,red,185.44349909999983,None,None,185.44349909999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,189.9600760999997,None,charter,58,2,silent,blue,187.95774709999978,None,None,187.95774709999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,192.46345859999974,None,committee,65,3,silent,red,190.4599272999999,None,None,190.4599272999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,194.9813491,None,thick,48,4,silent,blue,192.9794978,None,None,192.9794978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,197.50053049999997,None,rapid,71,5,silent,red,195.49180290000004,None,None,195.49180290000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,200.00312259999964,None,position,18,6,silent,yellow,198.00220379999973,None,None,198.00220379999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,202.50543719999996,None,close,2,7,silent,yellow,200.50588919999973,None,None,200.50588919999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,205.0082285999997,None,running,34,8,silent,blue,203.00656489999983,None,None,203.00656489999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,207.52721209999982,None,second,6,9,silent,yellow,205.5167091999997,None,None,205.5167091999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,210.04606299999978,None,territory,88,10,silent,red,208.0359758999998,None,None,208.0359758999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,212.56565219999993,None,whole,28,11,silent,yellow,210.5542889999997,None,None,210.5542889999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,215.06812880000007,None,production,52,12,silent,blue,213.06906869999966,None,None,213.06906869999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Silent,001,2022_Dec_01_1055,ProdSingRedoBetween,2021.2.3,59.959371529795845,
