StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,171.81266410002718,None,c,1.619694699998945,171.81266410002718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
,,,,,,,,,,,,,,SingTest,173.46921050001401,None,space,171.9631169999775,173.46921050001401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
0,0,0,0,,,,,,,,,,,,,,,,,,173.46921050001401,None,173.46921050001401,None,173.46921050001401,None,173.46921050001401,None,347.9800468000176,None,incident,40,1,sing,blue,345.9623876000114,None,None,345.9623876000114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,350.4963885000034,None,master,24,2,sing,yellow,348.48190430001705,None,None,348.48190430001705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,352.9988259000238,None,rural,66,3,sing,red,350.998948500026,None,None,350.998948500026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,355.50132820001454,None,power,48,4,sing,blue,353.500625900022,None,None,353.500625900022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,358.02049930000794,None,republic,58,5,sing,blue,356.0055548000091,None,None,356.0055548000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,360.5228890000144,None,novel,78,6,sing,red,358.5217827000015,None,None,358.5217827000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,363.02527850001934,None,surface,15,7,sing,yellow,361.0246634000214,None,None,361.0246634000214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,365.54446120001376,None,quarter,4,8,sing,yellow,363.53873560001375,None,None,363.53873560001375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,368.04729510002653,None,voice,12,9,sing,yellow,366.04694450000534,None,None,366.04694450000534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,370.56625120001263,None,display,11,10,sing,yellow,368.55261960002827,None,None,368.55261960002827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,373.0683315000206,None,thick,65,11,sing,red,371.06908650000696,None,None,371.06908650000696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,375.5714232000173,None,hearing,53,12,sing,blue,373.57065260002855,None,None,373.57065260002855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,378.0905216000101,None,health,43,13,sing,blue,376.07492810001713,None,None,376.07492810001713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,380.59275770001113,None,tough,84,14,sing,red,378.5929058000038,None,None,378.5929058000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,383.095233,None,second,44,15,sing,blue,381.0944535000017,None,None,381.0944535000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,385.59783150002477,None,executive,47,16,sing,blue,383.59752290000324,None,None,383.59752290000324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,388.1172548000177,None,tragedy,67,17,sing,red,386.1012890000129,None,None,386.1012890000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,390.6196253000235,None,edition,27,18,sing,yellow,388.61800310001126,None,None,388.61800310001126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,393.138901600003,None,concern,13,19,sing,yellow,391.1248469000275,None,None,391.1248469000275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,395.64139950001845,None,foundation,35,20,sing,blue,393.64221660001203,None,None,393.64221660001203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,398.1604396000039,None,split,31,21,sing,blue,396.147512800002,None,None,396.147512800002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,400.6797442000243,None,center,61,22,sing,red,398.6724062000285,None,None,398.6724062000285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,403.18239050000557,None,rough,28,23,sing,yellow,401.18241800001124,None,None,401.18241800001124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,405.7014599000104,None,atmosphere,59,24,sing,yellow,403.6877460000105,None,None,403.6877460000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,408.2202204000205,None,interview,52,25,sing,blue,406.20679210001254,None,None,406.20679210001254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,410.7231796000269,None,whole,10,26,sing,yellow,408.7240448000084,None,None,408.7240448000084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,413.2420203000074,None,population,87,27,sing,red,411.23889530001907,None,None,411.23889530001907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,415.76132020002115,None,hunger,23,28,sing,yellow,413.7494942000194,None,None,413.7494942000194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,418.26409370001056,None,partner,29,29,sing,blue,416.2649109000049,None,None,416.2649109000049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,420.76666810002644,None,broad,54,30,sing,blue,418.76442330001737,None,None,418.76442330001737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,423.2858256000036,None,payment,39,31,sing,blue,421.2724054999999,None,None,421.2724054999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,425.7878915000183,None,region,14,32,sing,yellow,423.78784400000586,None,None,423.78784400000586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,428.3071240000136,None,research,16,33,sing,yellow,426.29389800000354,None,None,426.29389800000354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,430.8267887000111,None,sleep,19,34,sing,yellow,428.8222351000004,None,None,428.8222351000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,433.3285630000173,None,guard,46,35,sing,blue,431.3287116000138,None,None,431.3287116000138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,435.8314755000174,None,order,18,36,sing,yellow,433.83221970000886,None,None,433.83221970000886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,438.33376250002766,None,worker,5,37,sing,yellow,436.3337036000157,None,None,436.3337036000157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,440.8363647000224,None,message,63,38,sing,red,438.8347663000168,None,None,438.8347663000168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,443.3389644000272,None,escape,57,39,sing,blue,441.3392130000284,None,None,441.3392130000284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,445.8580216000264,None,relation,70,40,sing,red,443.8434101000021,None,None,443.8434101000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,448.3604257000261,None,trail,41,41,sing,blue,446.3596933000081,None,None,446.3596933000081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,450.86331170002813,None,goose,1,42,sing,yellow,448.862589700002,None,None,448.862589700002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 S,001,2023_Sep_20_1729,ProdSingRedoBetween,2021.2.3,59.94901936005703,
