StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.445372999998654,None,b,2.660169099999621,21.445372999998654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
,,,,,,,,,,,,,,AloudTest,24.14483819999805,None,space,921.128947600002,24.14483819999805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
0,0,0,0,,,,,,,,,,,,,,,,,,24.14483819999805,None,24.14483819999805,None,24.14483819999805,None,24.14483819999805,None,947.8117920999975,None,rapid,59,1,aloud,yellow,945.8028825000001,None,None,945.8028825000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,950.3307937999998,None,narrow,67,2,aloud,red,948.3237114999974,None,None,948.3237114999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,952.8499255999996,None,author,78,3,aloud,red,950.8432267999997,None,None,950.8432267999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,955.3692530999979,None,novel,31,4,aloud,blue,953.3568558000006,None,None,953.3568558000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,957.8717821999999,None,stranger,76,5,aloud,red,955.8727771999984,None,None,955.8727771999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,960.3740971999978,None,junior,49,6,aloud,blue,958.3750201999974,None,None,958.3750201999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,962.8935239999992,None,orchestra,42,7,aloud,blue,960.8901038000004,None,None,960.8901038000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,965.3958631999994,None,space,82,8,aloud,red,963.3938492999987,None,None,963.3938492999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,967.8985872999983,None,universal,88,9,aloud,red,965.8989211000007,None,None,965.8989211000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,970.4009368999978,None,income,20,10,aloud,yellow,968.3998771000006,None,None,968.3998771000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,972.9200483999994,None,produce,68,11,aloud,red,970.9064345999977,None,None,970.9064345999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,975.4392125999984,None,skill,10,12,aloud,yellow,973.4248086999978,None,None,973.4248086999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,977.9418186999974,None,spoke,87,13,aloud,red,975.9426377999989,None,None,975.9426377999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,980.4609519000005,None,estate,79,14,aloud,red,978.4453742000005,None,None,978.4453742000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,982.9802549999986,None,health,63,15,aloud,red,980.9684266999975,None,None,980.9684266999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,985.4992469999997,None,block,33,16,aloud,blue,983.4840148999974,None,None,983.4840148999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,988.0184874999977,None,front,72,17,aloud,red,986.0091194999986,None,None,986.0091194999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,990.5211449999988,None,report,11,18,aloud,yellow,988.5189681999982,None,None,988.5189681999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,993.0402519999989,None,pressure,1,19,aloud,yellow,991.0326848000004,None,None,991.0326848000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 Aloud,001,2022_Dec_01_1553,ProdSingRedoBetween,2021.2.3,59.70919235000863,
