StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,1447.727622,None,,,,,,,,,,,,,,,,,council,129,100,sing,new,null,1441.025273,None,1441.025273,None,4,5.0485936,1441.025273,None,5.0485936,1446.099552,None,1446.61481,None,1446.61481,None,f,1.0909123,1446.61481,None,1.0909123,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,1451.581535,None,,,,,,,,,,,,,,,,,skill,89,101,sing,old,red,1448.229625,None,1448.229625,None,3,1.5800755,1448.229625,None,1.5800755,1449.832978,None,1450.347022,None,1450.347022,None,n,1.2066357,1450.347022,None,1.2066357,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,1459.606098,None,,,,,,,,,,,,,,,,,answer,177,102,sing,new,null,1452.092178,None,1452.092178,None,4,4.7975422,1452.092178,None,4.7975422,1456.923081,None,1457.439684,None,1457.439684,None,f,2.1460239,1457.439684,None,2.1460239,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,1465.34523,None,,,,,,,,,,,,,,,,,crowd,117,103,sing,new,null,1460.10666,None,1460.10666,None,3,4.2310376,1460.10666,None,4.2310376,1464.360744,None,1464.867667,None,1464.867667,None,f,0.4540357,1464.867667,None,0.4540357,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,1469.634062,None,,,,,,,,,,,,,,,,,rural,14,104,sing,old,yellow,1465.853475,None,1465.853475,None,6,2.0761346,1465.853475,None,2.0761346,1467.948152,None,1468.453542,None,1468.453542,None,r,1.1481256,1468.453542,None,1.1481256,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,1474.154026,None,,,,,,,,,,,,,,,,,build,73,105,sing,old,red,1470.133194,None,1470.133194,None,5,2.4764492,1470.133194,None,2.4764492,1472.637696,None,1473.153216,None,1473.153216,None,r,0.9764891,1473.153216,None,0.9764891,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,1478.158102,None,,,,,,,,,,,,,,,,,property,82,106,sing,old,red,1474.664331,None,1474.664331,None,3,2.3934171,1474.664331,None,2.3934171,1477.074874,None,1477.574331,None,1477.574331,None,f,0.5633876,1477.574331,None,0.5633876,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,1482.914879,None,,,,,,,,,,,,,,,,,benefit,116,107,sing,new,null,1478.668615,None,1478.668615,None,2,2.4530817,1478.668615,None,2.4530817,1481.145524,None,1481.65087,None,1481.65087,None,n,1.24685,1481.65087,None,1.24685,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,1487.050306,None,,,,,,,,,,,,,,,,,bucket,136,108,sing,new,null,1483.444093,None,1483.444093,None,2,1.733599,1483.444093,None,1.733599,1485.1996,None,1485.703229,None,1485.703229,None,n,1.3224658,1485.703229,None,1.3224658,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,1490.887489,None,,,,,,,,,,,,,,,,,degree,160,109,sing,new,null,1487.55924,None,1487.55924,None,3,2.2264053,1487.55924,None,2.2264053,1489.803564,None,1490.303529,None,1490.303529,None,f,0.5621945,1490.303529,None,0.5621945,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,1494.762165,None,,,,,,,,,,,,,,,,,career,78,110,sing,old,red,1491.387931,None,1491.387931,None,4,1.9738107,1491.387931,None,1.9738107,1493.389927,None,1493.890526,None,1493.890526,None,f,0.8393627,1493.890526,None,0.8393627,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,1500.246729,None,,,,,,,,,,,,,,,,,color,4,111,sing,old,yellow,1495.275243,None,1495.275243,None,6,3.0064596,1495.275243,None,3.0064596,1498.311614,None,1498.812157,None,1498.812157,None,r,1.4056404,1498.812157,None,1.4056404,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,1506.219432,None,,,,,,,,,,,,,,,,,country,19,112,sing,old,yellow,1500.755884,None,1500.755884,None,5,3.0299064,1500.755884,None,3.0299064,1503.821718,None,1504.334403,None,1504.334403,None,r,1.8673997,1504.334403,None,1.8673997,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,1510.123346,None,,,,,,,,,,,,,,,,,style,95,113,sing,new,null,1506.733139,None,1506.733139,None,3,1.6766177,1506.733139,None,1.6766177,1508.439071,None,1508.943453,None,1508.943453,None,f,1.1622252,1508.943453,None,1.1622252,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,1513.927112,None,,,,,,,,,,,,,,,,,charter,88,114,sing,old,red,1510.632542,None,1510.632542,None,6,1.7373854,1510.632542,None,1.7373854,1512.398856,None,1512.910384,None,1512.910384,None,r,0.9953413,1512.910384,None,0.9953413,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,1521.334266,None,,,,,,,,,,,,,,,,,husband,97,115,sing,new,null,1514.434951,None,1514.434951,None,3,5.8386628,1514.434951,None,5.8386628,1520.304318,None,1520.817289,None,1520.817289,None,f,0.488488,1520.817289,None,0.488488,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,1525.255081,None,,,,,,,,,,,,,,,,,birth,79,116,sing,old,red,1521.845401,None,1521.845401,None,6,2.3803453,1521.845401,None,2.3803453,1524.258224,None,1524.771451,None,1524.771451,None,r,0.4543293,1524.771451,None,0.4543293,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,1534.214119,None,,,,,,,,,,,,,,,,,music,38,117,sing,old,blue,1525.772065,None,1525.772065,None,3,6.2457026,1525.772065,None,6.2457026,1532.049575,None,1532.562567,None,1532.562567,None,f,1.6312217,1532.562567,None,1.6312217,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,1541.855045,None,,,,,,,,,,,,,,,,,break,34,118,sing,old,blue,1534.724694,None,1534.724694,None,3,3.373049,1534.724694,None,3.373049,1538.11923,None,1538.618573,None,1538.618573,None,n,3.2151614,1538.618573,None,3.2151614,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,1546.676503,None,,,,,,,,,,,,,,,,,swift,48,119,sing,old,blue,1542.368045,None,1542.368045,None,6,2.1857002,1542.368045,None,2.1857002,1544.577429,None,1545.095254,None,1545.095254,None,r,1.5544426,1545.095254,None,1.5544426,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,1550.430279,None,,,,,,,,,,,,,,,,,question,161,120,sing,new,null,1547.192933,None,1547.192933,None,3,2.2567918,1547.192933,None,2.2567918,1549.483582,None,1549.999519,None,1549.999519,None,f,0.410222,1549.999519,None,0.410222,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,1555.704795,None,,,,,,,,,,,,,,,,,couch,65,121,sing,old,red,1550.933284,None,1550.933284,None,4,3.0684523,1550.933284,None,3.0684523,1554.018108,None,1554.521781,None,1554.521781,None,f,1.1599827,1554.521781,None,1.1599827,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,1559.274237,None,,,,,,,,,,,,,,,,,passage,105,122,sing,new,null,1556.22028,None,1556.22028,None,3,1.6854325,1556.22028,None,1.6854325,1557.922492,None,1558.427206,None,1558.427206,None,f,0.8144507,1558.427206,None,0.8144507,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,1564.394238,None,,,,,,,,,,,,,,,,,guest,23,123,sing,old,yellow,1559.789515,None,1559.789515,None,2,3.7083207,1559.789515,None,3.7083207,1563.527675,None,1564.028995,None,1564.028995,None,n,0.348777,1564.028995,None,0.348777,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,1567.316819,None,,,,,,,,,,,,,,,,,trail,131,124,sing,new,null,1564.900967,None,1564.900967,None,3,1.3568776,1564.900967,None,1.3568776,1566.280044,None,1566.7846,None,1566.7846,None,n,0.5131222,1566.7846,None,0.5131222,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,1570.300216,None,,,,,,,,,,,,,,,,,bright,46,125,sing,old,blue,1567.833643,None,1567.833643,None,4,1.3841817,1567.833643,None,1.3841817,1569.249773,None,1569.751822,None,1569.751822,None,f,0.5219137,1569.751822,None,0.5219137,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,1576.289262,None,,,,,,,,,,,,,,,,,shape,175,126,sing,new,null,1570.812204,None,1570.812204,None,4,3.8135606,1570.812204,None,3.8135606,1574.655501,None,1575.158652,None,1575.158652,None,f,1.1152801,1575.158652,None,1.1152801,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
