StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,27.119386999984272,None,c,1.3516455000499263,27.119386999984272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
,,,,,,,,,,,,,,SingTest,28.506916699989233,None,space,1053.0589757999987,28.506916699989233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
0,0,0,0,,,,,,,,,,,,,,,,,,28.506916699989233,None,28.506916699989233,None,28.506916699989233,None,28.506916699989233,None,1084.111692800012,None,finance,61,1,sing,red,1082.1019506999874,None,None,1082.1019506999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1086.6308056999696,None,listen,69,2,sing,red,1084.618032599974,None,None,1084.618032599974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,1089.133549799968,None,contract,0,3,sing,yellow,1087.1315230000182,None,None,1087.1315230000182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,1091.6357353999629,None,cousin,31,4,sing,blue,1089.6340532000177,None,None,1089.6340532000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,1094.1385672999895,None,pretty,7,5,sing,yellow,1092.1370693999925,None,None,1092.1370693999925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,1096.657915399992,None,member,85,6,sing,red,1094.6426847999683,None,None,1094.6426847999683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,1099.1767884999863,None,engineer,21,7,sing,yellow,1097.161288000003,None,None,1097.161288000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,1101.6961510999827,None,carry,45,8,sing,blue,1099.6880356000038,None,None,1099.6880356000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30Sing,001,2022_Aug_29_1143,ProdSingRedoBetween,2021.2.3,59.9799067109208,
