StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.593215299999997,None,c,3.049743200000023,14.593215299999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
,,,,,,,,,,,,,,SingTest,17.706929100000025,None,space,196.63213279999997,17.706929100000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
0,0,0,0,,,,,,,,,,,,,,,,,,17.706929100000025,None,17.706929100000025,None,17.706929100000025,None,17.706929100000025,None,216.8799169,None,general,82,1,sing,red,214.87089460000004,None,None,214.87089460000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,219.3991628,None,provision,0,2,sing,yellow,217.38674600000002,None,None,217.38674600000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,221.90164719999996,None,history,55,3,sing,blue,219.8995086,None,None,219.8995086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,224.4210041,None,capital,64,4,sing,red,222.40541789999997,None,None,222.40541789999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,226.94022010000003,None,trail,37,5,sing,blue,224.92792380000003,None,None,224.92792380000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,229.44267449999995,None,force,73,6,sing,red,227.44348300000001,None,None,227.44348300000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,231.96168880000005,None,chief,80,7,sing,red,229.9568941,None,None,229.9568941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,234.48085990000004,None,sweet,34,8,sing,blue,232.47077709999996,None,None,232.47077709999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27Sing,001,2022_Aug_26_1101,ProdSingRedoBetween,2021.2.3,59.94618031931163,
