StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,2897.031659,None,,,,,,,,,,,,,,,,,gesture,105,64,sing,new,null,2893.771987,None,2893.771987,None,5,1.7258194,2893.771987,None,1.7258194,2895.516887,None,2896.033523,None,2896.033523,None,n,0.9762962,2896.033523,None,0.9762962,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,2900.852136,None,,,,,,,,,,,,,,,,,public,2,65,sing,old,yellow,2897.540443,None,2897.540443,None,5,1.5574617,2897.540443,None,1.5574617,2899.128348,None,2899.637081,None,2899.637081,None,f,1.1887257,2899.637081,None,1.1887257,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,2904.655932,None,,,,,,,,,,,,,,,,,capital,112,66,sing,new,null,2901.364662,None,2901.364662,None,5,1.4854711,2901.364662,None,1.4854711,2902.872223,None,2903.377077,None,2903.377077,None,r,1.2567294,2903.377077,None,1.2567294,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,2908.327268,None,,,,,,,,,,,,,,,,,pretty,62,67,sing,old,red,2905.167442,None,2905.167442,None,6,1.2985067,2905.167442,None,1.2985067,2906.495926,None,2907.014888,None,2907.014888,None,f,1.282992,2907.014888,None,1.282992,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,2911.646334,None,,,,,,,,,,,,,,,,,vision,154,68,sing,new,null,2908.834061,None,2908.834061,None,6,1.2637384,2908.834061,None,1.2637384,2910.131106,None,2910.653226,None,2910.653226,None,f,0.9645217,2910.653226,None,0.9645217,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,2915.501196,None,,,,,,,,,,,,,,,,,republic,53,69,sing,old,blue,2912.163337,None,2912.163337,None,6,1.7024385,2912.163337,None,1.7024385,2913.8852,None,2914.401919,None,2914.401919,None,f,1.0800782,2914.401919,None,1.0800782,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,2919.42217,None,,,,,,,,,,,,,,,,,swift,171,70,sing,new,null,2916.003905,None,2916.003905,None,5,1.7499627,2916.003905,None,1.7499627,2917.777715,None,2918.286483,None,2918.286483,None,f,1.1154827,2918.286483,None,1.1154827,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,2924.175496,None,,,,,,,,,,,,,,,,,surprise,151,71,sing,new,null,2919.926658,None,2919.926658,None,5,2.3151548,2919.926658,None,2.3151548,2922.274451,None,2922.779686,None,2922.779686,None,f,1.3741679,2922.779686,None,1.3741679,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,2927.879303,None,,,,,,,,,,,,,,,,,provision,37,72,sing,old,blue,2924.688574,None,2924.688574,None,5,1.6893071,2924.688574,None,1.6893071,2926.396715,None,2926.913009,None,2926.913009,None,f,0.9368789,2926.913009,None,0.9368789,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,2932.600532,None,,,,,,,,,,,,,,,,,health,91,73,sing,new,null,2928.39102,None,2928.39102,None,5,2.4347307,2928.39102,None,2.4347307,2930.848881,None,2931.353664,None,2931.353664,None,f,1.2161236,2931.353664,None,1.2161236,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
