StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,1613.939305,None,,,,,,,,,,,,,,,,,cover,44,107,sing,old,blue,1608.736837,None,1608.736837,None,4,2.9831756,1608.736837,None,2.9831756,1611.738469,None,1612.253461,None,1612.253461,None,f,1.6668361,1612.253461,None,1.6668361,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,1618.73326,None,,,,,,,,,,,,,,,,,commercial,72,108,sing,old,red,1614.444592,None,1614.444592,None,5,2.4594172,1614.444592,None,2.4594172,1616.92775,None,1617.446288,None,1617.446288,None,r,1.2577495,1617.446288,None,1.2577495,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,1621.896642,None,,,,,,,,,,,,,,,,,capital,10,109,sing,old,yellow,1619.249599,None,1619.249599,None,6,1.622495,1619.249599,None,1.622495,1620.902697,None,1621.412699,None,1621.412699,None,r,0.4594337,1621.412699,None,0.4594337,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,1624.900511,None,,,,,,,,,,,,,,,,,territory,111,110,sing,new,null,1622.40014,None,1622.40014,None,4,1.8400434,1622.40014,None,1.8400434,1624.268545,None,1624.782777,None,1624.782777,None,f,0.0892654,1624.782777,None,0.0892654,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,1629.321359,None,,,,,,,,,,,,,,,,,afternoon,36,111,sing,old,blue,1625.403858,None,1625.403858,None,5,3.0602295,1625.403858,None,3.0602295,1628.489035,None,1629.004201,None,1629.004201,None,r,0.2918884,1629.004201,None,0.2918884,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,1632.54331,None,,,,,,,,,,,,,,,,,title,49,112,sing,old,blue,1629.824182,None,1629.824182,None,5,1.7678704,1629.824182,None,1.7678704,1631.625486,None,1632.145021,None,1632.145021,None,r,0.3750367,1632.145021,None,0.3750367,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,1636.694881,None,,,,,,,,,,,,,,,,,watch,132,113,sing,new,null,1633.060455,None,1633.060455,None,2,2.579886,1633.060455,None,2.579886,1635.665752,None,1636.179491,None,1636.179491,None,f,0.4845887,1636.179491,None,0.4845887,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,1639.682367,None,,,,,,,,,,,,,,,,,route,87,114,sing,old,red,1637.200742,None,1637.200742,None,4,1.4633445,1637.200742,None,1.4633445,1638.68232,None,1639.197324,None,1639.197324,None,f,0.4669231,1639.197324,None,0.4669231,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,1643.285295,None,,,,,,,,,,,,,,,,,count,115,115,sing,new,null,1640.200122,None,1640.200122,None,3,1.7040383,1640.200122,None,1.7040383,1641.935399,None,1642.450687,None,1642.450687,None,f,0.8053461,1642.450687,None,0.8053461,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,1647.589938,None,,,,,,,,,,,,,,,,,group,136,116,sing,new,null,1643.787674,None,1643.787674,None,4,3.0044554,1643.787674,None,3.0044554,1646.823165,None,1647.326514,None,1647.326514,None,f,0.2415262,1647.326514,None,0.2415262,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
