StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,620.4279334,None,south,76,31,silent,red,618.4169335,None,None,618.4169335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,622.9471062,None,passage,73,32,silent,red,620.936257,None,None,620.936257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,625.4662929,None,meeting,48,33,silent,blue,623.4541173,None,None,623.4541173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,627.9854791,None,judge,41,34,silent,blue,625.9748472,None,None,625.9748472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,630.5046582,None,vision,45,35,silent,blue,628.497957,None,None,628.497957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,633.0238442,None,provision,25,36,silent,yellow,631.0161252,None,None,631.0161252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,635.5430251,None,century,4,37,silent,yellow,633.5320828,None,None,633.5320828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,638.0620486,None,primary,11,38,silent,yellow,636.0529465,None,None,636.0529465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,640.5814195,None,edition,43,39,silent,blue,638.5688722,None,None,638.5688722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,643.1005714,None,weight,5,40,silent,yellow,641.0899023,None,None,641.0899023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,645.6197504,None,opening,18,41,silent,yellow,643.6058449,None,None,643.6058449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
