StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,30.929307400248945,None,c,2.069959199987352,30.929307400248945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
,,,,,,,,,,,,,,SingTest,33.02997609972954,None,space,488.17667699977756,33.02997609972954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
0,0,0,0,,,,,,,,,,,,,,,,,,33.02997609972954,None,33.02997609972954,None,33.02997609972954,None,33.02997609972954,None,523.7544322004542,None,literature,34,1,sing,blue,521.7433527996764,None,None,521.7433527996764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,526.2735790004954,None,orchestra,20,2,sing,yellow,524.2609107000753,None,None,524.2609107000753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,528.7927911002189,None,disease,53,3,sing,blue,526.7817179998383,None,None,526.7817179998383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,531.2953877998516,None,permit,66,4,sing,red,529.2932291999459,None,None,529.2932291999459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,533.7977195996791,None,group,81,5,sing,red,531.7954970002174,None,None,531.7954970002174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,536.3002840997651,None,birth,21,6,sing,yellow,534.3005509003997,None,None,534.3005509003997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,538.8193854996935,None,signal,9,7,sing,yellow,536.8072734000161,None,None,536.8072734000161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,541.3384325001389,None,commercial,28,8,sing,yellow,539.3236745996401,None,None,539.3236745996401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 Sing,001,2022_Nov_15_1633,ProdSingRedoBetween,2021.2.3,59.93744933188563,
