StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,796.9793717,None,,,,,,,,,,,,,,,,,group,64,60,silent,old,red,794.6964535,None,794.6964535,None,4,1.4581491,794.6964535,None,1.4581491,796.189419,None,796.695618,None,796.695618,None,f,0.2671598,796.695618,None,0.2671598,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,801.2836505,None,,,,,,,,,,,,,,,,,command,71,61,silent,old,red,797.4830838,None,797.4830838,None,6,3.0077139,797.4830838,None,3.0077139,800.5171618,None,801.0167722,None,801.0167722,None,r,0.2499599,801.0167722,None,0.2499599,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,804.2700382,None,,,,,,,,,,,,,,,,,commercial,39,62,silent,old,blue,801.7902359,None,801.7902359,None,6,1.4605761,801.7902359,None,1.4605761,803.2776426,None,803.7938517,None,803.7938517,None,r,0.456846,803.7938517,None,0.456846,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,806.8725434,None,,,,,,,,,,,,,,,,,meeting,35,63,silent,old,blue,804.7789513,None,804.7789513,None,5,1.3598514,804.7789513,None,1.3598514,806.1578722,None,806.6727909,None,806.6727909,None,f,0.169857,806.6727909,None,0.169857,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,809.3793924,None,,,,,,,,,,,,,,,,,safety,66,64,silent,old,red,807.3792582,None,807.3792582,None,6,1.2714567,807.3792582,None,1.2714567,808.6757313,None,809.179585,None,809.179585,None,r,0.1672741,809.179585,None,0.1672741,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,811.833032,None,,,,,,,,,,,,,,,,,patient,171,65,silent,new,null,809.9023185,None,809.9023185,None,4,1.236774,809.9023185,None,1.236774,811.1718272,None,811.6867786,None,811.6867786,None,f,0.1240854,811.6867786,None,0.1240854,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,815.2501659,None,,,,,,,,,,,,,,,,,color,169,66,silent,new,null,812.3502214,None,812.3502214,None,6,2.2203854,812.3502214,None,2.2203854,814.5974815,None,815.0988599,None,815.0988599,None,r,0.1280381,815.0988599,None,0.1280381,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,818.0245251,None,,,,,,,,,,,,,,,,,thing,7,67,silent,old,yellow,815.7818452,None,815.7818452,None,2,1.4687964,815.7818452,None,1.4687964,817.2660566,None,817.7669308,None,817.7669308,None,f,0.2198958,817.7669308,None,0.2198958,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,821.4704146,None,,,,,,,,,,,,,,,,,grade,111,68,silent,new,null,818.5403319,None,818.5403319,None,1,1.5663619,818.5403319,None,1.5663619,820.1357429,None,820.6401387,None,820.6401387,None,n,0.8025506,820.6401387,None,0.8025506,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,825.1241883,None,,,,,,,,,,,,,,,,,opening,42,69,silent,old,blue,821.9737453,None,821.9737453,None,4,2.4210272,821.9737453,None,2.4210272,824.4309576,None,824.9406504,None,824.9406504,None,f,0.1581193,824.9406504,None,0.1581193,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
