StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,35.161068100016564,None,c,8.217222299892455,35.161068100016564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
,,,,,,,,,,,,,,SingTest,43.442980099935085,None,space,5849.216102200095,43.442980099935085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
0,0,0,0,,,,,,,,,,,,,,,,,,43.442980099935085,None,43.442980099935085,None,43.442980099935085,None,43.442980099935085,None,5895.204113299958,None,express,61,1,sing,red,5893.200070399791,None,None,5893.200070399791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,5897.723291799892,None,bicycle,1,2,sing,yellow,5895.709580599796,None,None,5895.709580599796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,5900.225622300059,None,afternoon,41,3,sing,blue,5898.223747400101,None,None,5898.223747400101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,5902.744724799879,None,private,74,4,sing,red,5900.736702799797,None,None,5900.736702799797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,5905.263820299879,None,estate,8,5,sing,yellow,5903.2501384001225,None,None,5903.2501384001225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,5907.782854000106,None,people,18,6,sing,yellow,5905.767641199753,None,None,5905.767641199753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,5910.302439999767,None,worker,76,7,sing,red,5908.291160199791,None,None,5908.291160199791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,5912.821694700047,None,pancakes,77,8,sing,red,5910.807322799694,None,None,5910.807322799694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66 Sing,001,2022_Oct_25_1457,ProdSingRedoBetween,2021.2.3,59.414246872427526,
