StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,910.2898519,None,,,,,,,,,,,,,,,,,object,143,93,silent,new,null,906.7017808,None,906.7017808,None,1,2.9850991,906.7017808,None,2.9850991,909.7071845,None,910.2108451,None,910.2108451,None,n,0.0519926,910.2108451,None,0.0519926,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,913.24286,None,,,,,,,,,,,,,,,,,research,132,94,silent,new,null,910.8055403,None,910.8055403,None,5,1.5213109,910.8055403,None,1.5213109,912.3431756,None,912.8440073,None,912.8440073,None,f,0.3708362,912.8440073,None,0.3708362,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,915.3782149,None,,,,,,,,,,,,,,,,,close,40,95,silent,old,blue,913.7434443,None,913.7434443,None,1,0.9675523,913.7434443,None,0.9675523,914.728641,None,915.2295903,None,915.2295903,None,n,0.1212597,915.2295903,None,0.1212597,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,918.1977346,None,,,,,,,,,,,,,,,,,property,158,96,silent,new,null,915.8878746,None,915.8878746,None,6,1.5830259,915.8878746,None,1.5830259,917.5012077,None,918.0174957,None,918.0174957,None,r,0.1494442,918.0174957,None,0.1494442,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,921.251224,None,,,,,,,,,,,,,,,,,production,53,97,silent,old,blue,918.705606,None,918.705606,None,6,1.7572856,918.705606,None,1.7572856,920.4854235,None,921.000769,None,921.000769,None,f,0.2301426,921.000769,None,0.2301426,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,925.1213343,None,,,,,,,,,,,,,,,,,column,77,98,silent,old,red,921.7570571,None,921.7570571,None,5,2.4500347,921.7570571,None,2.4500347,924.2510019,None,924.7560614,None,924.7560614,None,f,0.346786,924.7560614,None,0.346786,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,929.2421476,None,,,,,,,,,,,,,,,,,threat,33,99,silent,old,blue,925.6360827,None,925.6360827,None,1,0.9548286,925.6360827,None,0.9548286,926.6103824,None,927.1239492,None,927.1239492,None,n,2.098859,927.1239492,None,2.098859,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,931.9318528,None,,,,,,,,,,,,,,,,,minute,50,100,silent,old,blue,929.7477246,None,929.7477246,None,1,1.4591568,929.7477246,None,1.4591568,931.244213,None,931.7468362,None,931.7468362,None,n,0.1641408,931.7468362,None,0.1641408,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,933.9468488,None,,,,,,,,,,,,,,,,,turkey,59,101,silent,old,yellow,932.4555774,None,932.4555774,None,1,0.8632783,932.4555774,None,0.8632783,933.3467095,None,933.8491427,None,933.8491427,None,n,0.0697162,933.8491427,None,0.0697162,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,937.6505997,None,,,,,,,,,,,,,,,,,taste,27,102,silent,old,yellow,934.4555937,None,934.4555937,None,5,1.8953282,934.4555937,None,1.8953282,936.3657032,None,936.8722506,None,936.8722506,None,f,0.7586522,936.8722506,None,0.7586522,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
