StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,51.82368279993534,None,a,0.7079887995496392,51.82368279993534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
,,,,,,,,,,,,,,SilentTest,52.59157839976251,None,space,1010.8180753001943,52.59157839976251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
0,0,0,0,,,,,,,,,,,,,,,,,,52.59157839976251,None,52.59157839976251,None,52.59157839976251,None,52.59157839976251,None,1065.9493675995618,None,patient,1,1,silent,yellow,1063.9393996996805,None,None,1063.9393996996805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1068.4516179999337,None,income,42,2,silent,blue,1066.4513675998896,None,None,1066.4513675998896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,1070.9536336995661,None,growth,26,3,silent,yellow,1068.9532215995714,None,None,1068.9532215995714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,1073.4564306996763,None,store,14,4,silent,yellow,1071.4573400001973,None,None,1071.4573400001973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,1075.9587676003575,None,entrance,70,5,silent,red,1073.958720699884,None,None,1073.958720699884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,1078.4783752998337,None,murder,37,6,silent,blue,1076.4629643000662,None,None,1076.4629643000662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,1080.9804298002273,None,service,10,7,silent,yellow,1078.9802161995322,None,None,1078.9802161995322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,1083.483251100406,None,agency,89,8,silent,red,1081.4840590003878,None,None,1081.4840590003878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0021462999284,None,front,82,9,silent,red,1083.9877818999812,None,None,1083.9877818999812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,1088.5045156003907,None,capital,22,10,silent,yellow,1086.5039026997983,None,None,1086.5039026997983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,1091.0074407001957,None,management,20,11,silent,yellow,1089.0075407996774,None,None,1089.0075407996774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,1093.526669099927,None,property,51,12,silent,blue,1091.511530100368,None,None,1091.511530100368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,1096.0286951996386,None,vision,24,13,silent,yellow,1094.0296553997323,None,None,1094.0296553997323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,1098.5326006002724,None,rough,69,14,silent,red,1096.5305214999244,None,None,1096.5305214999244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,1101.0510197998956,None,quantity,38,15,silent,blue,1099.0385462995619,None,None,1099.0385462995619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,1103.5532023003325,None,piece,41,16,silent,blue,1101.5517649995163,None,None,1101.5517649995163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0556121999398,None,passage,53,17,silent,blue,1104.0566881000996,None,None,1104.0566881000996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,1108.5744139002636,None,sight,54,18,silent,blue,1106.560102299787,None,None,1106.560102299787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0770399998873,None,present,80,19,silent,red,1109.0773644996807,None,None,1109.0773644996807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,1113.5800933996215,None,scale,0,20,silent,yellow,1111.5793577004224,None,None,1111.5793577004224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,1116.0988343004137,None,comfort,12,21,silent,yellow,1114.0874883998185,None,None,1114.0874883998185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,1118.6182348998263,None,strength,25,22,silent,yellow,1116.6032398995012,None,None,1116.6032398995012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,1121.120597999543,None,crime,77,23,silent,red,1119.1192722003907,None,None,1119.1192722003907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,1123.639401299879,None,figure,72,24,silent,red,1121.6240558000281,None,None,1121.6240558000281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,1126.142401699908,None,place,78,25,silent,red,1124.140855600126,None,None,1124.140855600126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,1128.6449796995148,None,angle,64,26,silent,red,1126.644413500093,None,None,1126.644413500093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,1131.1484108995646,None,testimony,2,27,silent,yellow,1129.1483536995947,None,None,1129.1483536995947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,1133.6664627995342,None,interior,33,28,silent,blue,1131.6516896001995,None,None,1131.6516896001995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,1136.168852600269,None,pressure,18,29,silent,yellow,1134.1681925002486,None,None,1134.1681925002486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,1138.671965399757,None,defeat,88,30,silent,red,1136.671283699572,None,None,1136.671283699572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,1141.174008199945,None,throw,67,31,silent,red,1139.173881799914,None,None,1139.173881799914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,1143.6764922998846,None,heavy,19,32,silent,yellow,1141.6763043999672,None,None,1141.6763043999672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,1146.1791821001098,None,welcome,45,33,silent,blue,1144.1801099004224,None,None,1144.1801099004224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,1148.6818035002798,None,damage,27,34,silent,yellow,1146.681098099798,None,None,1146.681098099798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,1151.183286299929,None,hunger,30,35,silent,blue,1149.183358100243,None,None,1149.183358100243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,1153.6866314001381,None,bright,83,36,silent,red,1151.6861028997228,None,None,1151.6861028997228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,1156.1889869002625,None,dream,84,37,silent,red,1154.1901003997773,None,None,1154.1901003997773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,1158.7082187002525,None,debate,28,38,silent,yellow,1156.7041100002825,None,None,1156.7041100002825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,1161.227065199986,None,grade,74,39,silent,red,1159.2184664998204,None,None,1159.2184664998204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,1163.729665399529,None,question,62,40,silent,red,1161.7290310999379,None,None,1161.7290310999379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,1166.2494478998706,None,household,4,41,silent,yellow,1164.2452720003203,None,None,1164.2452720003203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,1168.7510534003377,None,foundation,73,42,silent,red,1166.7500126995146,None,None,1166.7500126995146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,1171.253896499984,None,under,3,43,silent,yellow,1169.2526671998203,None,None,1169.2526671998203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,1173.7565765995532,None,emergency,44,44,silent,blue,1171.7565639996901,None,None,1171.7565639996901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,1176.2753795003518,None,resistance,9,45,silent,yellow,1174.2606453998014,None,None,1174.2606453998014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,1178.778026100248,None,pancakes,50,46,silent,blue,1176.7786970995367,None,None,1176.7786970995367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,1181.297106999904,None,point,49,47,silent,blue,1179.2819199999794,None,None,1179.2819199999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,1183.7996477000415,None,month,75,48,silent,red,1181.7997676003724,None,None,1181.7997676003724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,1186.3190793003887,None,marriage,46,49,silent,blue,1184.3057706998661,None,None,1184.3057706998661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,1188.8212884999812,None,length,21,50,silent,yellow,1186.8215509001166,None,None,1186.8215509001166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,1191.323957500048,None,gesture,31,51,silent,blue,1189.3242199001834,None,None,1189.3242199001834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,1193.843265700154,None,fellow,6,52,silent,yellow,1191.8312667999417,None,None,1191.8312667999417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,1196.3456848999485,None,comedy,43,53,silent,blue,1194.3462063996121,None,None,1194.3462063996121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,1198.847873300314,None,company,40,54,silent,blue,1196.8483710996807,None,None,1196.8483710996807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,1201.3507032003254,None,ground,59,55,silent,yellow,1199.3512140996754,None,None,1199.3512140996754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,1203.8532590996474,None,candidate,87,56,silent,red,1201.852015200071,None,None,1201.852015200071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,1206.3723192997277,None,mayor,15,57,silent,yellow,1204.3580948999152,None,None,1204.3580948999152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,1208.8746509002522,None,government,68,58,silent,red,1206.87542330008,None,None,1206.87542330008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,1211.3773779999465,None,atmosphere,58,59,silent,blue,1209.3780156001449,None,None,1209.3780156001449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,1213.8966191997752,None,permit,66,60,silent,red,1211.8808265002444,None,None,1211.8808265002444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,1216.3989767003804,None,story,47,61,silent,blue,1214.3988928003237,None,None,1214.3988928003237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,1218.918272900395,None,staff,55,62,silent,blue,1216.9029729999602,None,None,1216.9029729999602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,1221.4373359996825,None,space,17,63,silent,yellow,1219.425593400374,None,None,1219.425593400374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100Silent,001,2022_Nov_28_1315,ProdSingRedoBetween,2021.2.3,60.19809992998803,
