StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,37.50112679973245,None,c,2.69881400000304,37.50112679973245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
,,,,,,,,,,,,,,SingTest,40.249733599834144,None,space,392.67736400011927,40.249733599834144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
0,0,0,0,,,,,,,,,,,,,,,,,,40.249733599834144,None,40.249733599834144,None,40.249733599834144,None,40.249733599834144,None,435.47009490057826,None,weight,8,1,sing,yellow,433.4567446000874,None,None,433.4567446000874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,437.9871449004859,None,straight,28,2,sing,yellow,435.98289920017123,None,None,435.98289920017123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,440.4901780001819,None,childhood,32,3,sing,blue,438.4874015003443,None,None,438.4874015003443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,442.99190180003643,None,sweet,9,4,sing,yellow,440.99128600023687,None,None,440.99128600023687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,445.5112215001136,None,carry,53,5,sing,blue,443.49760700017214,None,None,443.49760700017214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,448.0137387001887,None,bright,72,6,sing,red,446.01264119986445,None,None,446.01264119986445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,450.5160081004724,None,beginning,82,7,sing,red,448.5139939999208,None,None,448.5139939999208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,453.0186042999849,None,suspect,34,8,sing,blue,451.0189955001697,None,None,451.0189955001697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,455.5381056005135,None,message,4,9,sing,yellow,453.5239925002679,None,None,453.5239925002679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,458.04030460026115,None,cousin,3,10,sing,yellow,456.0382567998022,None,None,456.0382567998022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105 Sing,001,2022_Nov_29_1005,ProdSingRedoBetween,2021.2.3,59.94039543098589,
