StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.236155799997505,None,a,2.6433605999918655,16.236155799997505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
,,,,,,,,,,,,,,SilentTest,18.91660260001663,None,space,496.55446100002155,18.91660260001663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
0,0,0,0,,,,,,,,,,,,,,,,,,18.91660260001663,None,18.91660260001663,None,18.91660260001663,None,18.91660260001663,None,518.0200855000294,None,nation,7,1,silent,yellow,516.0079450000194,None,None,516.0079450000194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,520.5228393000434,None,emergency,47,2,silent,blue,518.5235006000148,None,None,518.5235006000148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,523.0419359000516,None,department,39,3,silent,blue,521.0276964000077,None,None,521.0276964000077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,525.5610924000503,None,position,57,4,silent,blue,523.5459505000035,None,None,523.5459505000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,528.0803460000316,None,judge,32,5,silent,blue,526.0699698000099,None,None,526.0699698000099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,530.5825495000463,None,defeat,63,6,silent,red,528.5806068000384,None,None,528.5806068000384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,533.0854475000524,None,straight,23,7,silent,yellow,531.0833738000365,None,None,531.0833738000365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,535.5875622000312,None,message,4,8,silent,yellow,533.5879857999971,None,None,533.5879857999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31Silent,001,2022_Aug_29_1220,ProdSingRedoBetween,2021.2.3,59.94574908874056,
