StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,1969.908369,None,shear,58,80,silent,blue,1967.908896,None,None,1967.908896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,1972.427501,None,threat,79,81,silent,red,1970.41213,None,None,1970.41213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,1974.930006,None,machinery,46,82,silent,blue,1972.929139,None,None,1972.929139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,1977.43236,None,primary,62,83,silent,red,1975.431021,None,None,1975.431021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,1979.935006,None,weather,49,84,silent,blue,1977.935895,None,None,1977.935895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,1982.437445,None,candidate,33,85,silent,blue,1980.435461,None,None,1980.435461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,1984.956603,None,degree,28,86,silent,yellow,1982.946468,None,None,1982.946468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,1987.475803,None,subject,71,87,silent,red,1985.472819,None,None,1985.472819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,1989.978336,None,heavy,38,88,silent,blue,1987.977113,None,None,1987.977113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,1992.480879,None,people,4,89,silent,yellow,1990.478804,None,None,1990.478804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,1995.000052,None,service,48,90,silent,blue,1992.98763,None,None,1992.98763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.500731,None,k,12.3841899,1995.500731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2018.106348,None,,,,,,,,,,,,,,,,,,taste,41,1,silent,old,blue,2008.421248,None,2008.421248,None,6,5.1198958,2008.421248,None,5.1198958,2013.579355,None,2014.089549,None,2014.089549,None,r,3.995416,2014.089549,None,3.995416,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,2024.179652,None,,,,,,,,,,,,,,,,,,platform,146,2,silent,new,null,2018.611269,None,2018.611269,None,1,1.921756,2018.611269,None,1.921756,2020.55989,None,2021.05923,None,2021.05923,None,n,3.097807,2021.05923,None,3.097807,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,2028.683528,None,,,,,,,,,,,,,,,,,,industry,175,3,silent,new,null,2024.682454,None,2024.682454,None,1,2.1385079,2024.682454,None,2.1385079,2026.849895,None,2027.348817,None,2027.348817,None,n,1.304218,2027.348817,None,1.304218,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,2035.340138,None,,,,,,,,,,,,,,,,,,material,151,4,silent,new,null,2029.190472,None,2029.190472,None,6,2.5184372,2029.190472,None,2.5184372,2031.736642,None,2032.241391,None,2032.241391,None,r,3.0755918,2032.241391,None,3.0755918,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,2043.13206,None,,,,,,,,,,,,,,,,,,character,57,5,silent,old,blue,2035.85013,None,2035.85013,None,6,4.9868512,2035.85013,None,4.9868512,2040.863948,None,2041.366323,None,2041.366323,None,f,1.73466,2041.366323,None,1.73466,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,2046.501297,None,,,,,,,,,,,,,,,,,,budget,148,6,silent,new,null,2043.631895,None,2043.631895,None,1,1.8851044,2043.631895,None,1.8851044,2045.533753,None,2046.034381,None,2046.034381,None,n,0.4507453,2046.034381,None,0.4507453,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,2051.058386,None,,,,,,,,,,,,,,,,,,conference,84,7,silent,old,red,2047.00334,None,2047.00334,None,6,2.0175683,2047.00334,None,2.0175683,2049.038799,None,2049.554478,None,2049.554478,None,f,1.4825156,2049.554478,None,1.4825156,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,2055.778177,None,,,,,,,,,,,,,,,,,,welcome,17,8,silent,old,yellow,2051.579541,None,2051.579541,None,6,2.3374149,2051.579541,None,2.3374149,2053.946027,None,2054.463779,None,2054.463779,None,r,1.2851898,2054.463779,None,1.2851898,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,2059.199379,None,,,,,,,,,,,,,,,,,,judge,115,9,silent,new,null,2056.279757,None,2056.279757,None,6,1.9412078,2056.279757,None,1.9412078,2058.249476,None,2058.76954,None,2058.76954,None,r,0.4034498,2058.76954,None,0.4034498,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,2062.467223,None,,,,,,,,,,,,,,,,,,shear,58,10,silent,old,blue,2059.715606,None,2059.715606,None,1,1.5053354,2059.715606,None,1.5053354,2061.249435,None,2061.749992,None,2061.749992,None,n,0.6868852,2061.749992,None,0.6868852,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,2066.571245,None,,,,,,,,,,,,,,,,,,travel,40,11,silent,old,blue,2062.976814,None,2062.976814,None,6,1.6920321,2062.976814,None,1.6920321,2064.688368,None,2065.209437,None,2065.209437,None,f,1.347367,2065.209437,None,1.347367,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,2069.190513,None,,,,,,,,,,,,,,,,,,comedy,42,12,silent,old,blue,2067.072695,None,2067.072695,None,6,1.0681269,2067.072695,None,1.0681269,2068.158319,None,2068.673548,None,2068.673548,None,f,0.4913918,2068.673548,None,0.4913918,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,2071.593002,None,,,,,,,,,,,,,,,,,,search,160,13,silent,new,null,2069.701825,None,2069.701825,None,6,0.9592367,2069.701825,None,0.9592367,2070.692777,None,2071.196142,None,2071.196142,None,f,0.3768771,2071.196142,None,0.3768771,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,2074.012121,None,,,,,,,,,,,,,,,,,,tragedy,104,14,silent,new,null,2072.102628,None,2072.102628,None,6,0.9103245,2072.102628,None,0.9103245,2073.031079,None,2073.545023,None,2073.545023,None,f,0.4439562,2073.545023,None,0.4439562,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,2076.180922,None,,,,,,,,,,,,,,,,,,symbol,47,15,silent,old,blue,2074.52089,None,2074.52089,None,6,0.7882618,2074.52089,None,0.7882618,2075.336559,None,2075.847701,None,2075.847701,None,f,0.3092023,2075.847701,None,0.3092023,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,2079.651022,None,,,,,,,,,,,,,,,,,,dispute,36,16,silent,old,blue,2076.693954,None,2076.693954,None,6,0.8230491,2076.693954,None,0.8230491,2077.543033,None,2078.053167,None,2078.053167,None,r,1.5676826,2078.053167,None,1.5676826,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,2082.637404,None,,,,,,,,,,,,,,,,,,tough,26,17,silent,old,yellow,2080.151708,None,2080.151708,None,6,1.5812002,2080.151708,None,1.5812002,2081.755114,None,2082.270485,None,2082.270485,None,r,0.3504352,2082.270485,None,0.3504352,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,2085.173218,None,,,,,,,,,,,,,,,,,,instrument,45,18,silent,old,blue,2083.147975,None,2083.147975,None,6,1.0329343,2083.147975,None,1.0329343,2084.213349,None,2084.722971,None,2084.722971,None,r,0.4259295,2084.722971,None,0.4259295,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,2087.508765,None,,,,,,,,,,,,,,,,,,medicine,8,19,silent,old,yellow,2085.675415,None,2085.675415,None,6,0.849471,2085.675415,None,0.849471,2086.544922,None,2087.064694,None,2087.064694,None,r,0.420216,2087.064694,None,0.420216,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,2093.798504,None,,,,,,,,,,,,,,,,,,edition,116,20,silent,new,null,2088.014824,None,2088.014824,None,4,3.7820065,2088.014824,None,3.7820065,2091.812972,None,2092.313849,None,2092.313849,None,f,1.4590813,2092.313849,None,1.4590813,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,2097.568867,None,,,,,,,,,,,,,,,,,,course,149,21,silent,new,null,2094.298983,None,2094.298983,None,4,2.2500088,2094.298983,None,2.2500088,2096.569179,None,2097.076293,None,2097.076293,None,f,0.4726138,2097.076293,None,0.4726138,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,2101.189165,None,,,,,,,,,,,,,,,,,,military,165,22,silent,new,null,2098.072782,None,2098.072782,None,4,1.7882098,2098.072782,None,1.7882098,2099.90173,None,2100.407908,None,2100.407908,None,f,0.7649362,2100.407908,None,0.7649362,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,2104.492526,None,,,,,,,,,,,,,,,,,,discovery,82,23,silent,old,red,2101.696073,None,2101.696073,None,6,1.6847349,2101.696073,None,1.6847349,2103.4102,None,2103.927859,None,2103.927859,None,r,0.5489827,2103.927859,None,0.5489827,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,2108.229561,None,,,,,,,,,,,,,,,,,,machinery,46,24,silent,old,blue,2105.008041,None,2105.008041,None,5,2.060732,2105.008041,None,2.060732,2107.098123,None,2107.612451,None,2107.612451,None,f,0.6003783,2107.612451,None,0.6003783,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,2112.417254,None,,,,,,,,,,,,,,,,,,pretty,127,25,silent,new,null,2108.739927,None,2108.739927,None,1,1.9528985,2108.739927,None,1.9528985,2110.716697,None,2111.222768,None,2111.222768,None,n,1.1661021,2111.222768,None,1.1661021,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,2117.622333,None,,,,,,,,,,,,,,,,,,vision,60,26,silent,old,red,2112.924004,None,2112.924004,None,6,2.8568006,2112.924004,None,2.8568006,2115.805022,None,2116.304372,None,2116.304372,None,f,1.300486,2116.304372,None,1.300486,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,2120.608585,None,,,,,,,,,,,,,,,,,,science,73,27,silent,old,red,2118.132076,None,2118.132076,None,6,1.5130817,2118.132076,None,1.5130817,2119.68235,None,2120.195124,None,2120.195124,None,f,0.3857002,2120.195124,None,0.3857002,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,2123.111072,None,,,,,,,,,,,,,,,,,,education,102,28,silent,new,null,2121.116352,None,2121.116352,None,6,1.1445408,2121.116352,None,1.1445408,2122.276987,None,2122.781203,None,2122.781203,None,f,0.3035844,2122.781203,None,0.3035844,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,2126.931651,None,,,,,,,,,,,,,,,,,,testimony,141,29,silent,new,null,2123.624179,None,2123.624179,None,1,1.7566606,2123.624179,None,1.7566606,2125.402502,None,2125.915823,None,2125.915823,None,f,0.9850268,2125.915823,None,0.9850268,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,2129.534154,None,,,,,,,,,,,,,,,,,,poetry,159,30,silent,new,null,2127.432041,None,2127.432041,None,5,1.2447115,2127.432041,None,1.2447115,2128.699813,None,2129.204924,None,2129.204924,None,f,0.3119011,2129.204924,None,0.3119011,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,2132.570542,None,,,,,,,,,,,,,,,,,,reading,168,31,silent,new,null,2130.047058,None,2130.047058,None,2,1.5097854,2130.047058,None,1.5097854,2131.586832,None,2132.089101,None,2132.089101,None,n,0.4517453,2132.089101,None,0.4517453,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,2135.573482,None,,,,,,,,,,,,,,,,,,substance,163,32,silent,new,null,2133.072821,None,2133.072821,None,3,1.4600018,2133.072821,None,1.4600018,2134.557954,None,2135.077362,None,2135.077362,None,n,0.471611,2135.077362,None,0.471611,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,2138.326189,None,,,,,,,,,,,,,,,,,,crisis,80,33,silent,old,red,2136.083104,None,2136.083104,None,6,1.3937836,2136.083104,None,1.3937836,2137.498145,None,2138.00934,None,2138.00934,None,r,0.2994635,2138.00934,None,0.2994635,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,2140.72861,None,,,,,,,,,,,,,,,,,,pressure,113,34,silent,new,null,2138.837713,None,2138.837713,None,6,1.0230333,2138.837713,None,1.0230333,2139.879358,None,2140.384225,None,2140.384225,None,r,0.3246152,2140.384225,None,0.3246152,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,2142.683796,None,,,,,,,,,,,,,,,,,,period,21,35,silent,old,yellow,2141.22919,None,2141.22919,None,6,0.5595924,2141.22919,None,0.5595924,2141.813575,None,2142.313783,None,2142.313783,None,r,0.3390712,2142.313783,None,0.3390712,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,2144.751297,None,,,,,,,,,,,,,,,,,,strength,119,36,silent,new,null,2143.203238,None,2143.203238,None,6,0.7056068,2143.203238,None,0.7056068,2143.936843,None,2144.449105,None,2144.449105,None,r,0.2757029,2144.449105,None,0.2757029,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,2146.601138,None,,,,,,,,,,,,,,,,,,music,29,37,silent,old,blue,2145.275917,None,2145.275917,None,6,0.5689158,2145.275917,None,0.5689158,2145.875142,None,2146.384494,None,2146.384494,None,r,0.1963143,2146.384494,None,0.1963143,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,2148.921517,None,,,,,,,,,,,,,,,,,,debate,70,38,silent,old,red,2147.117531,None,2147.117531,None,6,0.6873208,2147.117531,None,0.6873208,2147.841047,None,2148.353044,None,2148.353044,None,r,0.5478495,2148.353044,None,0.5478495,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,2150.971936,None,,,,,,,,,,,,,,,,,,silence,150,39,silent,new,null,2149.425235,None,2149.425235,None,6,0.7076001,2149.425235,None,0.7076001,2150.161681,None,2150.675754,None,2150.675754,None,r,0.2731144,2150.675754,None,0.2731144,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,2153.891803,None,,,,,,,,,,,,,,,,,,weather,49,40,silent,old,blue,2151.483398,None,2151.483398,None,1,1.4413502,2151.483398,None,1.4413502,2152.94745,None,2153.462591,None,2153.462591,None,n,0.3982001,2153.462591,None,0.3982001,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,2156.44435,None,,,,,,,,,,,,,,,,,,dream,96,41,silent,new,null,2154.395054,None,2154.395054,None,1,1.1696183,2154.395054,None,1.1696183,2155.593891,None,2156.093931,None,2156.093931,None,n,0.3348343,2156.093931,None,0.3348343,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,2159.413976,None,,,,,,,,,,,,,,,,,,touch,153,42,silent,new,null,2156.95929,None,2156.95929,None,5,1.5093826,2156.95929,None,1.5093826,2158.503873,None,2159.013389,None,2159.013389,None,f,0.3833445,2159.013389,None,0.3833445,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,2162.133073,None,,,,,,,,,,,,,,,,,,season,178,43,silent,new,null,2159.914515,None,2159.914515,None,1,1.1464084,2159.914515,None,1.1464084,2161.082575,None,2161.582834,None,2161.582834,None,n,0.5259552,2161.582834,None,0.5259552,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,2165.303132,None,,,,,,,,,,,,,,,,,,angle,59,44,silent,old,yellow,2162.63399,None,2162.63399,None,6,1.1948139,2162.63399,None,1.1948139,2163.853712,None,2164.368789,None,2164.368789,None,r,0.9079708,2164.368789,None,0.9079708,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,2168.055975,None,,,,,,,,,,,,,,,,,,minor,132,45,silent,new,null,2165.806876,None,2165.806876,None,6,1.2698351,2165.806876,None,1.2698351,2167.104995,None,2167.609525,None,2167.609525,None,r,0.4275242,2167.609525,None,0.4275242,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,2171.176841,None,,,,,,,,,,,,,,,,,,income,22,46,silent,old,yellow,2168.55803,None,2168.55803,None,1,1.5747402,2168.55803,None,1.5747402,2170.16258,None,2170.675283,None,2170.675283,None,n,0.4815839,2170.675283,None,0.4815839,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,2173.848061,None,,,,,,,,,,,,,,,,,,comfort,172,47,silent,new,null,2171.684233,None,2171.684233,None,6,1.3444901,2171.684233,None,1.3444901,2173.046703,None,2173.56596,None,2173.56596,None,f,0.2548681,2173.56596,None,0.2548681,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,2175.847002,None,,,,,,,,,,,,,,,,,,mechanical,86,48,silent,old,red,2174.370877,None,2174.370877,None,6,0.6898187,2174.370877,None,0.6898187,2175.080688,None,2175.582012,None,2175.582012,None,f,0.2466442,2175.582012,None,0.2466442,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,2177.832252,None,,,,,,,,,,,,,,,,,,display,137,49,silent,new,null,2176.354989,None,2176.354989,None,6,0.6657064,2176.354989,None,0.6657064,2177.04911,None,2177.554665,None,2177.554665,None,f,0.2580461,2177.554665,None,0.2580461,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,2180.034431,None,,,,,,,,,,,,,,,,,,majority,117,50,silent,new,null,2178.341561,None,2178.341561,None,6,0.8232133,2178.341561,None,0.8232133,2179.185689,None,2179.703128,None,2179.703128,None,f,0.3016381,2179.703128,None,0.3016381,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,2182.086316,None,,,,,,,,,,,,,,,,,,principal,107,51,silent,new,null,2180.536833,None,2180.536833,None,6,0.7318855,2180.536833,None,0.7318855,2181.289216,None,2181.804671,None,2181.804671,None,f,0.2640914,2181.804671,None,0.2640914,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,2184.191812,None,,,,,,,,,,,,,,,,,,incident,27,52,silent,old,yellow,2182.590024,None,2182.590024,None,6,0.7348381,2182.590024,None,0.7348381,2183.358798,None,2183.876585,None,2183.876585,None,f,0.2882243,2183.876585,None,0.2882243,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,2186.824598,None,,,,,,,,,,,,,,,,,,series,131,53,silent,new,null,2184.71191,None,2184.71191,None,4,1.2127757,2184.71191,None,1.2127757,2185.945741,None,2186.457489,None,2186.457489,None,f,0.347148,2186.457489,None,0.347148,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,2190.211309,None,,,,,,,,,,,,,,,,,,alert,154,54,silent,new,null,2187.325343,None,2187.325343,None,6,1.9832472,2187.325343,None,1.9832472,2189.326873,None,2189.827767,None,2189.827767,None,f,0.3609615,2189.827767,None,0.3609615,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,2192.80058,None,,,,,,,,,,,,,,,,,,plane,103,55,silent,new,null,2190.721557,None,2190.721557,None,1,1.267125,2190.721557,None,1.267125,2192.014738,None,2192.534562,None,2192.534562,None,n,0.2382912,2192.534562,None,0.2382912,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
